stress_axis,stress_level,method,metric,mean,ci95,seeds,rows_per_seed
combined,0.6,robust_l1_adaptive_control,adaptation_regret,0.21551,0.00467,10,120
combined,0.6,robust_l1_adaptive_control,calibration_error,0.12878,0.01396,10,120
combined,0.6,robust_l1_adaptive_control,constraint_margin,0.08530,0.01668,10,120
combined,0.6,robust_l1_adaptive_control,recovery_time,0.89390,0.01891,10,120
combined,0.6,robust_l1_adaptive_control,control_smoothness,0.10739,0.00225,10,120
combined,0.6,robust_l1_adaptive_control,state_uncertainty,0.15016,0.00267,10,120
combined,0.6,robust_l1_adaptive_control,risk_score,0.37562,0.01601,10,120
combined,0.6,robust_l1_adaptive_control,robust_utility,-0.62745,0.04188,10,120
combined,0.6,unscented_kalman_fault_observer,task_success,0.10250,0.01855,10,120
combined,0.6,unscented_kalman_fault_observer,tracking_error,0.73140,0.01721,10,120
combined,0.6,unscented_kalman_fault_observer,safety_violation,0.34783,0.02623,10,120
combined,0.6,unscented_kalman_fault_observer,asymmetry_error,0.39090,0.01413,10,120
combined,0.6,unscented_kalman_fault_observer,actuator_energy,1.12205,0.01298,10,120
combined,0.6,unscented_kalman_fault_observer,adaptation_regret,0.20479,0.00482,10,120
combined,0.6,unscented_kalman_fault_observer,calibration_error,0.14717,0.01014,10,120
combined,0.6,unscented_kalman_fault_observer,constraint_margin,0.12360,0.01721,10,120
combined,0.6,unscented_kalman_fault_observer,recovery_time,0.87545,0.01445,10,120
combined,0.6,unscented_kalman_fault_observer,control_smoothness,0.13631,0.00222,10,120
combined,0.6,unscented_kalman_fault_observer,state_uncertainty,0.14094,0.00320,10,120
combined,0.6,unscented_kalman_fault_observer,risk_score,0.34209,0.01556,10,120
combined,0.6,unscented_kalman_fault_observer,robust_utility,-0.57865,0.03580,10,120
combined,0.8,control_barrier_fault_tolerant_mpc,task_success,0.05667,0.01351,10,120
combined,0.8,control_barrier_fault_tolerant_mpc,tracking_error,0.84540,0.01739,10,120
combined,0.8,control_barrier_fault_tolerant_mpc,safety_violation,0.49170,0.02414,10,120
combined,0.8,control_barrier_fault_tolerant_mpc,asymmetry_error,0.53653,0.01478,10,120
combined,0.8,control_barrier_fault_tolerant_mpc,actuator_energy,0.88918,0.01192,10,120
combined,0.8,control_barrier_fault_tolerant_mpc,adaptation_regret,0.23671,0.00487,10,120
combined,0.8,control_barrier_fault_tolerant_mpc,calibration_error,0.08789,0.01270,10,120
combined,0.8,control_barrier_fault_tolerant_mpc,constraint_margin,0.00960,0.01739,10,120
combined,0.8,control_barrier_fault_tolerant_mpc,recovery_time,0.90122,0.01257,10,120
combined,0.8,control_barrier_fault_tolerant_mpc,control_smoothness,0.09844,0.00206,10,120
combined,0.8,control_barrier_fault_tolerant_mpc,state_uncertainty,0.27594,0.00417,10,120
combined,0.8,control_barrier_fault_tolerant_mpc,risk_score,0.46494,0.01495,10,120
combined,0.8,control_barrier_fault_tolerant_mpc,robust_utility,-0.76599,0.03273,10,120
combined,0.8,domain_randomized_policy,task_success,0.04250,0.00787,10,120
combined,0.8,domain_randomized_policy,tracking_error,0.82013,0.01736,10,120
combined,0.8,domain_randomized_policy,safety_violation,0.46515,0.02569,10,120
combined,0.8,domain_randomized_policy,asymmetry_error,0.83747,0.02248,10,120
combined,0.8,domain_randomized_policy,actuator_energy,0.88436,0.01311,10,120
combined,0.8,domain_randomized_policy,adaptation_regret,0.22964,0.00486,10,120
combined,0.8,domain_randomized_policy,calibration_error,0.07685,0.00864,10,120
combined,0.8,domain_randomized_policy,constraint_margin,0.03487,0.01736,10,120
combined,0.8,domain_randomized_policy,recovery_time,0.90580,0.01720,10,120
combined,0.8,domain_randomized_policy,control_smoothness,0.11609,0.00101,10,120
combined,0.8,domain_randomized_policy,state_uncertainty,0.60328,0.00839,10,120
combined,0.8,domain_randomized_policy,risk_score,0.49855,0.01546,10,120
combined,0.8,domain_randomized_policy,robust_utility,-0.82989,0.02623,10,120
combined,0.8,latent_asymmetry_belief_policy_v5,task_success,0.09333,0.01394,10,120
combined,0.8,latent_asymmetry_belief_policy_v5,tracking_error,0.78197,0.01432,10,120
combined,0.8,latent_asymmetry_belief_policy_v5,safety_violation,0.41946,0.01666,10,120
combined,0.8,latent_asymmetry_belief_policy_v5,asymmetry_error,0.45985,0.01705,10,120
combined,0.8,latent_asymmetry_belief_policy_v5,actuator_energy,1.22186,0.01148,10,120
combined,0.8,latent_asymmetry_belief_policy_v5,adaptation_regret,0.21895,0.00401,10,120
combined,0.8,latent_asymmetry_belief_policy_v5,calibration_error,0.13194,0.00861,10,120
combined,0.8,latent_asymmetry_belief_policy_v5,constraint_margin,0.07302,0.01432,10,120
combined,0.8,latent_asymmetry_belief_policy_v5,recovery_time,0.87616,0.01633,10,120
combined,0.8,latent_asymmetry_belief_policy_v5,control_smoothness,0.13847,0.00405,10,120
combined,0.8,latent_asymmetry_belief_policy_v5,state_uncertainty,0.14528,0.00239,10,120
combined,0.8,latent_asymmetry_belief_policy_v5,risk_score,0.39723,0.01036,10,120
combined,0.8,latent_asymmetry_belief_policy_v5,robust_utility,-0.66699,0.02552,10,120
combined,0.8,online_system_id,task_success,0.06500,0.01137,10,120
combined,0.8,online_system_id,tracking_error,0.79334,0.01335,10,120
combined,0.8,online_system_id,safety_violation,0.42884,0.01587,10,120
combined,0.8,online_system_id,asymmetry_error,0.52634,0.01836,10,120
combined,0.8,online_system_id,actuator_energy,1.18337,0.01513,10,120
combined,0.8,online_system_id,adaptation_regret,0.22213,0.00374,10,120
combined,0.8,online_system_id,calibration_error,0.10659,0.00567,10,120
combined,0.8,online_system_id,constraint_margin,0.06166,0.01335,10,120
combined,0.8,online_system_id,recovery_time,0.89113,0.01768,10,120
combined,0.8,online_system_id,control_smoothness,0.15007,0.00224,10,120
combined,0.8,online_system_id,state_uncertainty,0.20451,0.00411,10,120
combined,0.8,online_system_id,risk_score,0.41171,0.00991,10,120
combined,0.8,online_system_id,robust_utility,-0.71804,0.01684,10,120
combined,0.8,oracle_asymmetry_state,task_success,0.12417,0.01204,10,120
combined,0.8,oracle_asymmetry_state,tracking_error,0.77079,0.00811,10,120
combined,0.8,oracle_asymmetry_state,safety_violation,0.41512,0.01696,10,120
combined,0.8,oracle_asymmetry_state,asymmetry_error,0.45086,0.02033,10,120
combined,0.8,oracle_asymmetry_state,actuator_energy,1.33637,0.00950,10,120
combined,0.8,oracle_asymmetry_state,adaptation_regret,0.29290,0.00308,10,120
combined,0.8,oracle_asymmetry_state,calibration_error,0.15896,0.01027,10,120
combined,0.8,oracle_asymmetry_state,constraint_margin,0.08421,0.00811,10,120
combined,0.8,oracle_asymmetry_state,recovery_time,0.85211,0.00952,10,120
combined,0.8,oracle_asymmetry_state,control_smoothness,0.16421,0.00253,10,120
combined,0.8,oracle_asymmetry_state,state_uncertainty,0.09259,0.00232,10,120
combined,0.8,oracle_asymmetry_state,risk_score,0.38621,0.01036,10,120
combined,0.8,oracle_asymmetry_state,robust_utility,-0.63167,0.01813,10,120
combined,0.8,robust_l1_adaptive_control,task_success,0.06167,0.01776,10,120
combined,0.8,robust_l1_adaptive_control,tracking_error,0.83112,0.01402,10,120
combined,0.8,robust_l1_adaptive_control,safety_violation,0.47298,0.01894,10,120
combined,0.8,robust_l1_adaptive_control,asymmetry_error,0.50543,0.01646,10,120
combined,0.8,robust_l1_adaptive_control,actuator_energy,1.03354,0.01031,10,120
combined,0.8,robust_l1_adaptive_control,adaptation_regret,0.23271,0.00393,10,120
combined,0.8,robust_l1_adaptive_control,calibration_error,0.09626,0.00961,10,120
combined,0.8,robust_l1_adaptive_control,constraint_margin,0.02388,0.01402,10,120
combined,0.8,robust_l1_adaptive_control,recovery_time,0.89946,0.01039,10,120
combined,0.8,robust_l1_adaptive_control,control_smoothness,0.12074,0.00210,10,120
combined,0.8,robust_l1_adaptive_control,state_uncertainty,0.17350,0.00353,10,120
combined,0.8,robust_l1_adaptive_control,risk_score,0.43627,0.01185,10,120
combined,0.8,robust_l1_adaptive_control,robust_utility,-0.74326,0.02342,10,120
combined,0.8,unscented_kalman_fault_observer,task_success,0.07583,0.01408,10,120
combined,0.8,unscented_kalman_fault_observer,tracking_error,0.78196,0.01614,10,120
combined,0.8,unscented_kalman_fault_observer,safety_violation,0.41934,0.01765,10,120
combined,0.8,unscented_kalman_fault_observer,asymmetry_error,0.51285,0.01715,10,120
combined,0.8,unscented_kalman_fault_observer,actuator_energy,1.21150,0.01189,10,120
combined,0.8,unscented_kalman_fault_observer,adaptation_regret,0.21895,0.00452,10,120
combined,0.8,unscented_kalman_fault_observer,calibration_error,0.11527,0.01426,10,120
combined,0.8,unscented_kalman_fault_observer,constraint_margin,0.07304,0.01614,10,120
combined,0.8,unscented_kalman_fault_observer,recovery_time,0.87006,0.01797,10,120
combined,0.8,unscented_kalman_fault_observer,control_smoothness,0.15058,0.00309,10,120
combined,0.8,unscented_kalman_fault_observer,state_uncertainty,0.16022,0.00334,10,120
combined,0.8,unscented_kalman_fault_observer,risk_score,0.39910,0.01065,10,120
combined,0.8,unscented_kalman_fault_observer,robust_utility,-0.69289,0.02791,10,120
combined,1.0,control_barrier_fault_tolerant_mpc,task_success,0.04500,0.01690,10,120
combined,1.0,control_barrier_fault_tolerant_mpc,tracking_error,0.88494,0.02077,10,120
combined,1.0,control_barrier_fault_tolerant_mpc,safety_violation,0.52595,0.02391,10,120
combined,1.0,control_barrier_fault_tolerant_mpc,asymmetry_error,0.65635,0.02120,10,120
combined,1.0,control_barrier_fault_tolerant_mpc,actuator_energy,0.92125,0.00897,10,120
combined,1.0,control_barrier_fault_tolerant_mpc,adaptation_regret,0.24778,0.00581,10,120
combined,1.0,control_barrier_fault_tolerant_mpc,calibration_error,0.07759,0.01276,10,120
combined,1.0,control_barrier_fault_tolerant_mpc,constraint_margin,-0.02994,0.02077,10,120
combined,1.0,control_barrier_fault_tolerant_mpc,recovery_time,0.88059,0.01319,10,120
combined,1.0,control_barrier_fault_tolerant_mpc,control_smoothness,0.10879,0.00283,10,120
combined,1.0,control_barrier_fault_tolerant_mpc,state_uncertainty,0.31244,0.00338,10,120
combined,1.0,control_barrier_fault_tolerant_mpc,risk_score,0.50362,0.01491,10,120
combined,1.0,control_barrier_fault_tolerant_mpc,robust_utility,-0.83518,0.03524,10,120
combined,1.0,domain_randomized_policy,task_success,0.04000,0.00800,10,120
combined,1.0,domain_randomized_policy,tracking_error,0.85437,0.01561,10,120
combined,1.0,domain_randomized_policy,safety_violation,0.49452,0.01761,10,120
combined,1.0,domain_randomized_policy,asymmetry_error,1.01340,0.02322,10,120
combined,1.0,domain_randomized_policy,actuator_energy,0.90975,0.01489,10,120
combined,1.0,domain_randomized_policy,adaptation_regret,0.23923,0.00437,10,120
combined,1.0,domain_randomized_policy,calibration_error,0.07148,0.00660,10,120
combined,1.0,domain_randomized_policy,constraint_margin,0.00063,0.01561,10,120
combined,1.0,domain_randomized_policy,recovery_time,0.88914,0.01517,10,120
combined,1.0,domain_randomized_policy,control_smoothness,0.12733,0.00172,10,120
combined,1.0,domain_randomized_policy,state_uncertainty,0.66528,0.00960,10,120
combined,1.0,domain_randomized_policy,risk_score,0.53770,0.01160,10,120
combined,1.0,domain_randomized_policy,robust_utility,-0.89589,0.01506,10,120
combined,1.0,latent_asymmetry_belief_policy_v5,task_success,0.06833,0.01497,10,120
combined,1.0,latent_asymmetry_belief_policy_v5,tracking_error,0.83287,0.02025,10,120
combined,1.0,latent_asymmetry_belief_policy_v5,safety_violation,0.48107,0.02552,10,120
combined,1.0,latent_asymmetry_belief_policy_v5,asymmetry_error,0.56013,0.01953,10,120
combined,1.0,latent_asymmetry_belief_policy_v5,actuator_energy,1.28036,0.00694,10,120
combined,1.0,latent_asymmetry_belief_policy_v5,adaptation_regret,0.23320,0.00567,10,120
combined,1.0,latent_asymmetry_belief_policy_v5,calibration_error,0.10787,0.01055,10,120
combined,1.0,latent_asymmetry_belief_policy_v5,constraint_margin,0.02213,0.02025,10,120
combined,1.0,latent_asymmetry_belief_policy_v5,recovery_time,0.86777,0.02174,10,120
combined,1.0,latent_asymmetry_belief_policy_v5,control_smoothness,0.15292,0.00545,10,120
combined,1.0,latent_asymmetry_belief_policy_v5,state_uncertainty,0.16115,0.00238,10,120
combined,1.0,latent_asymmetry_belief_policy_v5,risk_score,0.44899,0.01585,10,120
combined,1.0,latent_asymmetry_belief_policy_v5,robust_utility,-0.76753,0.03468,10,120
combined,1.0,online_system_id,task_success,0.04667,0.01094,10,120
combined,1.0,online_system_id,tracking_error,0.85378,0.01554,10,120
combined,1.0,online_system_id,safety_violation,0.49866,0.02315,10,120
combined,1.0,online_system_id,asymmetry_error,0.64656,0.02136,10,120
combined,1.0,online_system_id,actuator_energy,1.25116,0.01594,10,120
combined,1.0,online_system_id,adaptation_regret,0.23906,0.00435,10,120
combined,1.0,online_system_id,calibration_error,0.07825,0.00899,10,120
combined,1.0,online_system_id,constraint_margin,0.00122,0.01554,10,120
combined,1.0,online_system_id,recovery_time,0.89164,0.01942,10,120
combined,1.0,online_system_id,control_smoothness,0.16257,0.00353,10,120
combined,1.0,online_system_id,state_uncertainty,0.22675,0.00555,10,120
combined,1.0,online_system_id,risk_score,0.47056,0.01357,10,120
combined,1.0,online_system_id,robust_utility,-0.82510,0.02827,10,120
combined,1.0,oracle_asymmetry_state,task_success,0.09917,0.01450,10,120
combined,1.0,oracle_asymmetry_state,tracking_error,0.81708,0.01667,10,120
combined,1.0,oracle_asymmetry_state,safety_violation,0.46569,0.02062,10,120
combined,1.0,oracle_asymmetry_state,asymmetry_error,0.55180,0.01956,10,120
combined,1.0,oracle_asymmetry_state,actuator_energy,1.41530,0.00831,10,120
combined,1.0,oracle_asymmetry_state,adaptation_regret,0.31049,0.00634,10,120
combined,1.0,oracle_asymmetry_state,calibration_error,0.12870,0.01275,10,120
combined,1.0,oracle_asymmetry_state,constraint_margin,0.03792,0.01667,10,120
combined,1.0,oracle_asymmetry_state,recovery_time,0.84667,0.01459,10,120
combined,1.0,oracle_asymmetry_state,control_smoothness,0.17836,0.00410,10,120
combined,1.0,oracle_asymmetry_state,state_uncertainty,0.09648,0.00152,10,120
combined,1.0,oracle_asymmetry_state,risk_score,0.42860,0.01290,10,120
combined,1.0,oracle_asymmetry_state,robust_utility,-0.72511,0.02954,10,120
combined,1.0,robust_l1_adaptive_control,task_success,0.05333,0.01338,10,120
combined,1.0,robust_l1_adaptive_control,tracking_error,0.87692,0.02188,10,120
combined,1.0,robust_l1_adaptive_control,safety_violation,0.52521,0.02940,10,120
combined,1.0,robust_l1_adaptive_control,asymmetry_error,0.61549,0.02389,10,120
combined,1.0,robust_l1_adaptive_control,actuator_energy,1.07837,0.00730,10,120
combined,1.0,robust_l1_adaptive_control,adaptation_regret,0.24554,0.00613,10,120
combined,1.0,robust_l1_adaptive_control,calibration_error,0.08181,0.01014,10,120
combined,1.0,robust_l1_adaptive_control,constraint_margin,-0.02192,0.02188,10,120
combined,1.0,robust_l1_adaptive_control,recovery_time,0.89280,0.01460,10,120
combined,1.0,robust_l1_adaptive_control,control_smoothness,0.13118,0.00309,10,120
combined,1.0,robust_l1_adaptive_control,state_uncertainty,0.19010,0.00325,10,120
combined,1.0,robust_l1_adaptive_control,risk_score,0.48221,0.01861,10,120
combined,1.0,robust_l1_adaptive_control,robust_utility,-0.82050,0.03515,10,120
combined,1.0,unscented_kalman_fault_observer,task_success,0.05417,0.01122,10,120
combined,1.0,unscented_kalman_fault_observer,tracking_error,0.83617,0.01257,10,120
combined,1.0,unscented_kalman_fault_observer,safety_violation,0.47726,0.01649,10,120
combined,1.0,unscented_kalman_fault_observer,asymmetry_error,0.62254,0.02311,10,120
combined,1.0,unscented_kalman_fault_observer,actuator_energy,1.28500,0.00801,10,120
combined,1.0,unscented_kalman_fault_observer,adaptation_regret,0.23413,0.00352,10,120
combined,1.0,unscented_kalman_fault_observer,calibration_error,0.09222,0.01055,10,120
combined,1.0,unscented_kalman_fault_observer,constraint_margin,0.01883,0.01257,10,120
combined,1.0,unscented_kalman_fault_observer,recovery_time,0.87527,0.01385,10,120
combined,1.0,unscented_kalman_fault_observer,control_smoothness,0.15932,0.00263,10,120
combined,1.0,unscented_kalman_fault_observer,state_uncertainty,0.17383,0.00397,10,120
combined,1.0,unscented_kalman_fault_observer,risk_score,0.44835,0.01047,10,120
combined,1.0,unscented_kalman_fault_observer,robust_utility,-0.79250,0.02224,10,120
deadzone_saturation,0.0,control_barrier_fault_tolerant_mpc,task_success,0.10250,0.01652,10,120
deadzone_saturation,0.0,control_barrier_fault_tolerant_mpc,tracking_error,0.73939,0.01104,10,120
deadzone_saturation,0.0,control_barrier_fault_tolerant_mpc,safety_violation,0.36521,0.01657,10,120
deadzone_saturation,0.0,control_barrier_fault_tolerant_mpc,asymmetry_error,0.28854,0.00571,10,120
deadzone_saturation,0.0,control_barrier_fault_tolerant_mpc,actuator_energy,0.68020,0.00981,10,120
deadzone_saturation,0.0,control_barrier_fault_tolerant_mpc,adaptation_regret,0.20703,0.00309,10,120
deadzone_saturation,0.0,control_barrier_fault_tolerant_mpc,calibration_error,0.13986,0.00839,10,120
deadzone_saturation,0.0,control_barrier_fault_tolerant_mpc,constraint_margin,0.11561,0.01104,10,120
deadzone_saturation,0.0,control_barrier_fault_tolerant_mpc,recovery_time,0.88378,0.01105,10,120
deadzone_saturation,0.0,control_barrier_fault_tolerant_mpc,control_smoothness,0.07223,0.00071,10,120
deadzone_saturation,0.0,control_barrier_fault_tolerant_mpc,state_uncertainty,0.11981,0.00194,10,120
deadzone_saturation,0.0,control_barrier_fault_tolerant_mpc,risk_score,0.35014,0.01038,10,120
deadzone_saturation,0.0,control_barrier_fault_tolerant_mpc,robust_utility,-0.53869,0.02626,10,120
deadzone_saturation,0.0,domain_randomized_policy,task_success,0.11667,0.01822,10,120
deadzone_saturation,0.0,domain_randomized_policy,tracking_error,0.69554,0.01130,10,120
