split,method,seed,rows,task_success,tracking_error,safety_violation,asymmetry_error,actuator_energy,adaptation_regret,calibration_error,constraint_margin,recovery_time,control_smoothness,state_uncertainty,risk_score,robust_utility
intermittent_fault_shift,nominal_policy,9,192,0.07812,0.68291,0.24554,0.44014,0.79179,0.19121,0.14139,0.17194,0.92113,0.09356,0.30453,0.30020,-0.52353
intermittent_fault_shift,online_system_id,0,192,0.11979,0.66977,0.23158,0.18871,0.87344,0.18754,0.18977,0.18523,0.89639,0.09584,0.11269,0.26119,-0.41851
intermittent_fault_shift,online_system_id,1,192,0.12500,0.67185,0.25539,0.20115,0.87708,0.18812,0.18194,0.18315,0.88095,0.09408,0.11834,0.27691,-0.42967
intermittent_fault_shift,online_system_id,2,192,0.09896,0.68013,0.27790,0.20905,0.89512,0.19044,0.15981,0.17487,0.89955,0.09559,0.10683,0.28778,-0.47465
intermittent_fault_shift,online_system_id,3,192,0.13021,0.67583,0.25372,0.19382,0.87779,0.18923,0.15835,0.17917,0.89955,0.09570,0.11037,0.27398,-0.42429
intermittent_fault_shift,online_system_id,4,192,0.10417,0.68081,0.26656,0.18771,0.89489,0.19063,0.16212,0.17419,0.92299,0.09565,0.10902,0.28149,-0.46125
intermittent_fault_shift,online_system_id,5,192,0.20312,0.67551,0.24442,0.20374,0.87856,0.18914,0.21823,0.17949,0.90885,0.09672,0.11266,0.26912,-0.34825
intermittent_fault_shift,online_system_id,6,192,0.12500,0.65926,0.21838,0.19884,0.86839,0.18459,0.18679,0.19574,0.90067,0.09308,0.11276,0.25289,-0.40334
intermittent_fault_shift,online_system_id,7,192,0.15104,0.67607,0.25465,0.18317,0.89105,0.18930,0.18349,0.17893,0.89230,0.09696,0.10876,0.27417,-0.40287
intermittent_fault_shift,online_system_id,8,192,0.11979,0.68285,0.26804,0.20045,0.87979,0.19120,0.16491,0.17215,0.91611,0.09611,0.10759,0.28183,-0.44753
intermittent_fault_shift,online_system_id,9,192,0.14583,0.67554,0.27195,0.21197,0.85929,0.18915,0.18954,0.17946,0.88058,0.09495,0.11176,0.28567,-0.41952
intermittent_fault_shift,oracle_asymmetry_state,0,192,0.17188,0.69458,0.30376,0.18755,0.96286,0.26394,0.21733,0.16042,0.88411,0.10641,0.06251,0.29793,-0.41944
intermittent_fault_shift,oracle_asymmetry_state,1,192,0.19271,0.66721,0.27102,0.20075,0.97011,0.25354,0.24513,0.18779,0.85658,0.10766,0.05982,0.27721,-0.37059
intermittent_fault_shift,oracle_asymmetry_state,2,192,0.16146,0.67655,0.26600,0.18994,0.96795,0.25709,0.22739,0.17845,0.89062,0.10699,0.05977,0.27370,-0.40242
intermittent_fault_shift,oracle_asymmetry_state,3,192,0.22917,0.66945,0.26990,0.18908,0.96286,0.25439,0.23177,0.18555,0.86347,0.10902,0.06353,0.27629,-0.33255
intermittent_fault_shift,oracle_asymmetry_state,4,192,0.16667,0.68499,0.31659,0.18148,0.96922,0.26030,0.22114,0.17001,0.87016,0.10914,0.06170,0.30478,-0.42727
intermittent_fault_shift,oracle_asymmetry_state,5,192,0.20312,0.67743,0.26860,0.20999,0.94895,0.25742,0.24130,0.17757,0.87835,0.10979,0.06513,0.27668,-0.36396
intermittent_fault_shift,oracle_asymmetry_state,6,192,0.25000,0.64869,0.22545,0.19375,0.94569,0.24650,0.24880,0.20631,0.85919,0.10949,0.06135,0.24948,-0.27740
intermittent_fault_shift,oracle_asymmetry_state,7,192,0.18750,0.68527,0.30357,0.16790,0.96500,0.26040,0.20789,0.16973,0.86607,0.10908,0.05898,0.29597,-0.39601
intermittent_fault_shift,oracle_asymmetry_state,8,192,0.20833,0.68000,0.27976,0.18604,0.95821,0.25840,0.23573,0.17500,0.87463,0.10882,0.06176,0.28239,-0.36257
intermittent_fault_shift,oracle_asymmetry_state,9,192,0.17188,0.68544,0.28627,0.20495,0.95622,0.26047,0.22251,0.16956,0.88728,0.10856,0.06263,0.28721,-0.40846
intermittent_fault_shift,recurrent_hidden_state_policy_proxy,0,192,0.15104,0.66871,0.23958,0.18315,0.89350,0.18724,0.18924,0.18629,0.89658,0.09684,0.09698,0.26356,-0.39099
intermittent_fault_shift,recurrent_hidden_state_policy_proxy,1,192,0.14062,0.66454,0.26172,0.20344,0.91854,0.18607,0.18010,0.19046,0.87593,0.09722,0.09819,0.27746,-0.41685
intermittent_fault_shift,recurrent_hidden_state_policy_proxy,2,192,0.15625,0.66832,0.26916,0.19495,0.90701,0.18713,0.20288,0.18668,0.88690,0.09796,0.09570,0.28150,-0.40508
intermittent_fault_shift,recurrent_hidden_state_policy_proxy,3,192,0.12500,0.67727,0.26135,0.18940,0.91929,0.18964,0.15764,0.17773,0.90513,0.09879,0.09499,0.27581,-0.43615
intermittent_fault_shift,recurrent_hidden_state_policy_proxy,4,192,0.14062,0.66672,0.26135,0.17777,0.90895,0.18668,0.19027,0.18828,0.87593,0.09870,0.09807,0.27653,-0.41254
intermittent_fault_shift,recurrent_hidden_state_policy_proxy,5,192,0.11458,0.68190,0.26972,0.20243,0.91287,0.19093,0.17019,0.17310,0.90755,0.09909,0.09291,0.28091,-0.45464
intermittent_fault_shift,recurrent_hidden_state_policy_proxy,6,192,0.11458,0.66242,0.24888,0.19836,0.90248,0.18548,0.18495,0.19258,0.88170,0.09709,0.09373,0.26843,-0.43258
intermittent_fault_shift,recurrent_hidden_state_policy_proxy,7,192,0.13542,0.67735,0.26990,0.17193,0.91971,0.18966,0.17855,0.17765,0.88579,0.09947,0.09370,0.28173,-0.42670
intermittent_fault_shift,recurrent_hidden_state_policy_proxy,8,192,0.07292,0.68869,0.26432,0.19233,0.92624,0.19283,0.15363,0.16631,0.91462,0.09727,0.09288,0.27758,-0.49550
intermittent_fault_shift,recurrent_hidden_state_policy_proxy,9,192,0.13021,0.66920,0.25074,0.20052,0.89348,0.18738,0.19225,0.18580,0.89546,0.09637,0.09682,0.27014,-0.42117
intermittent_fault_shift,robust_l1_adaptive_control,0,192,0.10417,0.70731,0.28367,0.17918,0.78635,0.19805,0.15766,0.14769,0.92783,0.07750,0.09096,0.28965,-0.46952
intermittent_fault_shift,robust_l1_adaptive_control,1,192,0.13021,0.71333,0.29297,0.19159,0.81067,0.19973,0.16756,0.14167,0.90997,0.07620,0.09193,0.29642,-0.45397
intermittent_fault_shift,robust_l1_adaptive_control,2,192,0.09896,0.71150,0.31306,0.18981,0.80698,0.19922,0.15955,0.14350,0.90532,0.07692,0.09076,0.30721,-0.49526
intermittent_fault_shift,robust_l1_adaptive_control,3,192,0.07292,0.69268,0.27288,0.18376,0.79978,0.19395,0.14374,0.16232,0.90737,0.07872,0.09117,0.28271,-0.48984
intermittent_fault_shift,robust_l1_adaptive_control,4,192,0.13021,0.71118,0.30971,0.17525,0.81567,0.19913,0.15922,0.14382,0.93378,0.07745,0.09092,0.30504,-0.46204
intermittent_fault_shift,robust_l1_adaptive_control,5,192,0.10417,0.70894,0.28720,0.19406,0.78790,0.19850,0.16530,0.14606,0.92448,0.07961,0.09684,0.29270,-0.47493
intermittent_fault_shift,robust_l1_adaptive_control,6,192,0.13542,0.70168,0.29874,0.19225,0.78585,0.19647,0.17428,0.15332,0.89974,0.07734,0.09758,0.29950,-0.44587
intermittent_fault_shift,robust_l1_adaptive_control,7,192,0.08333,0.70583,0.31101,0.17020,0.79910,0.19763,0.13414,0.14917,0.89639,0.07858,0.09141,0.30578,-0.50341
intermittent_fault_shift,robust_l1_adaptive_control,8,192,0.09375,0.71965,0.30934,0.18571,0.79772,0.20150,0.14814,0.13535,0.93843,0.07695,0.09267,0.30544,-0.50199
intermittent_fault_shift,robust_l1_adaptive_control,9,192,0.11979,0.70820,0.32273,0.20633,0.77639,0.19830,0.15460,0.14680,0.89193,0.07757,0.09617,0.31464,-0.47868
intermittent_fault_shift,robust_tube_mpc,0,192,0.07812,0.73499,0.32924,0.24536,0.73218,0.20580,0.12671,0.12001,0.93880,0.07139,0.20135,0.33486,-0.54770
intermittent_fault_shift,robust_tube_mpc,1,192,0.10938,0.70831,0.30506,0.26499,0.73297,0.19833,0.14053,0.14669,0.89695,0.07101,0.20747,0.32191,-0.49400
intermittent_fault_shift,robust_tube_mpc,2,192,0.07812,0.71211,0.31306,0.27192,0.74381,0.19939,0.14198,0.14289,0.92206,0.07126,0.21468,0.32670,-0.53532
intermittent_fault_shift,robust_tube_mpc,3,192,0.08854,0.71402,0.30543,0.25242,0.74123,0.19993,0.12958,0.14098,0.92150,0.07173,0.20960,0.32153,-0.51740
intermittent_fault_shift,robust_tube_mpc,4,192,0.05208,0.71108,0.30618,0.24574,0.74515,0.19910,0.12207,0.14392,0.92708,0.07245,0.20672,0.32199,-0.55258
intermittent_fault_shift,robust_tube_mpc,5,192,0.08333,0.72430,0.31771,0.27424,0.73844,0.20281,0.14337,0.13070,0.93155,0.07147,0.22089,0.33132,-0.53820
intermittent_fault_shift,robust_tube_mpc,6,192,0.09896,0.71992,0.32366,0.25922,0.71934,0.20158,0.13454,0.13508,0.91276,0.07013,0.20292,0.33140,-0.51796
intermittent_fault_shift,robust_tube_mpc,7,192,0.10938,0.71631,0.30636,0.25013,0.74729,0.20057,0.14226,0.13869,0.92299,0.07173,0.19803,0.32007,-0.49721
intermittent_fault_shift,robust_tube_mpc,8,192,0.08854,0.71892,0.31362,0.26387,0.72505,0.20130,0.13690,0.13608,0.92820,0.07140,0.20828,0.32661,-0.52474
intermittent_fault_shift,robust_tube_mpc,9,192,0.08333,0.72805,0.33147,0.27083,0.72436,0.20385,0.12530,0.12695,0.92467,0.07051,0.20388,0.33703,-0.54409
intermittent_fault_shift,scalar_gain_calibration,0,192,0.07812,0.68914,0.26823,0.20621,0.81200,0.19296,0.15979,0.16586,0.90737,0.08975,0.22356,0.30119,-0.49582
intermittent_fault_shift,scalar_gain_calibration,1,192,0.14062,0.67860,0.25949,0.22258,0.81489,0.19001,0.17889,0.17640,0.89602,0.09094,0.23348,0.29728,-0.42742
intermittent_fault_shift,scalar_gain_calibration,2,192,0.13542,0.69303,0.28664,0.23067,0.84095,0.19405,0.16872,0.16197,0.91295,0.09079,0.21800,0.31118,-0.45673
intermittent_fault_shift,scalar_gain_calibration,3,192,0.08854,0.67675,0.23382,0.20798,0.81955,0.18949,0.13816,0.17825,0.89546,0.09042,0.22967,0.28089,-0.46164
intermittent_fault_shift,scalar_gain_calibration,4,192,0.10938,0.69221,0.27734,0.20532,0.84090,0.19382,0.15103,0.16279,0.91034,0.09051,0.21556,0.30472,-0.47267
intermittent_fault_shift,scalar_gain_calibration,5,192,0.10938,0.68733,0.26693,0.22970,0.81988,0.19245,0.14970,0.16767,0.92243,0.09003,0.22681,0.30107,-0.46871
intermittent_fault_shift,scalar_gain_calibration,6,192,0.06771,0.67923,0.24256,0.21279,0.80931,0.19018,0.14816,0.17577,0.92374,0.08852,0.22298,0.28569,-0.48955
intermittent_fault_shift,scalar_gain_calibration,7,192,0.11458,0.68900,0.28051,0.20266,0.83242,0.19292,0.16001,0.16600,0.89490,0.09224,0.21240,0.30697,-0.46586
intermittent_fault_shift,scalar_gain_calibration,8,192,0.09896,0.68330,0.25874,0.21802,0.81414,0.19132,0.15988,0.17170,0.90774,0.09157,0.22188,0.29481,-0.46933
intermittent_fault_shift,scalar_gain_calibration,9,192,0.09375,0.69468,0.26209,0.22466,0.81523,0.19451,0.15359,0.16032,0.92039,0.08903,0.22066,0.29707,-0.48239
intermittent_fault_shift,unscented_kalman_fault_observer,0,192,0.16667,0.68134,0.26897,0.18714,0.88350,0.19078,0.18972,0.17366,0.89676,0.09611,0.08884,0.28025,-0.39616
intermittent_fault_shift,unscented_kalman_fault_observer,1,192,0.13542,0.68731,0.28795,0.20719,0.91328,0.19245,0.17278,0.16769,0.88746,0.09417,0.09188,0.29248,-0.44584
intermittent_fault_shift,unscented_kalman_fault_observer,2,192,0.12500,0.68170,0.27176,0.19856,0.90706,0.19088,0.16899,0.17330,0.89993,0.09587,0.08930,0.28203,-0.44351
intermittent_fault_shift,unscented_kalman_fault_observer,3,192,0.10417,0.66407,0.25353,0.19555,0.89140,0.18594,0.18548,0.19093,0.88802,0.09668,0.09067,0.27005,-0.44508
intermittent_fault_shift,unscented_kalman_fault_observer,4,192,0.14583,0.67278,0.26302,0.17878,0.91585,0.18838,0.17997,0.18222,0.89211,0.09791,0.08710,0.27623,-0.41129
intermittent_fault_shift,unscented_kalman_fault_observer,5,192,0.12500,0.67570,0.25874,0.20478,0.88868,0.18920,0.18323,0.17930,0.90811,0.09724,0.08908,0.27368,-0.43379
intermittent_fault_shift,unscented_kalman_fault_observer,6,192,0.14062,0.66182,0.23214,0.20240,0.88169,0.18531,0.20125,0.19318,0.87984,0.09578,0.09172,0.25856,-0.39532
intermittent_fault_shift,unscented_kalman_fault_observer,7,192,0.10417,0.68322,0.26060,0.17697,0.91278,0.19130,0.16243,0.17178,0.88783,0.09622,0.08331,0.27389,-0.45421
intermittent_fault_shift,unscented_kalman_fault_observer,8,192,0.14062,0.68988,0.27028,0.19501,0.89609,0.19317,0.17356,0.16512,0.90681,0.09681,0.08724,0.28032,-0.42877
intermittent_fault_shift,unscented_kalman_fault_observer,9,192,0.10417,0.69582,0.28534,0.21143,0.89780,0.19483,0.17038,0.15918,0.90420,0.09538,0.08624,0.28978,-0.47863
latency_hysteresis_shift,adaptive_mpc,0,192,0.12500,0.69436,0.28106,0.15186,0.81890,0.19442,0.16815,0.16064,0.92262,0.08093,0.10055,0.27235,-0.44120
latency_hysteresis_shift,adaptive_mpc,1,192,0.09896,0.69368,0.26525,0.13135,0.82826,0.19423,0.15680,0.16132,0.93211,0.08033,0.09088,0.26079,-0.45509
latency_hysteresis_shift,adaptive_mpc,2,192,0.09896,0.68106,0.24944,0.12877,0.82193,0.19070,0.16794,0.17394,0.90867,0.08069,0.09321,0.25228,-0.43923
latency_hysteresis_shift,adaptive_mpc,3,192,0.10938,0.71547,0.30562,0.13596,0.82955,0.20033,0.14986,0.13953,0.92560,0.07990,0.09399,0.28675,-0.47662
latency_hysteresis_shift,adaptive_mpc,4,192,0.13021,0.68391,0.26228,0.13471,0.84202,0.19149,0.16989,0.17109,0.90476,0.08158,0.09430,0.26062,-0.41886
latency_hysteresis_shift,adaptive_mpc,5,192,0.09896,0.67648,0.26488,0.14144,0.81932,0.18941,0.15115,0.17852,0.90011,0.08073,0.09555,0.26197,-0.44803
latency_hysteresis_shift,adaptive_mpc,6,192,0.07812,0.69810,0.27530,0.13262,0.86266,0.19547,0.13821,0.15690,0.92299,0.08263,0.09145,0.26744,-0.48579
latency_hysteresis_shift,adaptive_mpc,7,192,0.14062,0.69832,0.29315,0.14477,0.85037,0.19553,0.17142,0.15668,0.90476,0.08093,0.09904,0.27949,-0.43420
latency_hysteresis_shift,adaptive_mpc,8,192,0.10417,0.69456,0.27734,0.14397,0.85144,0.19448,0.17825,0.16044,0.91053,0.08088,0.10066,0.27083,-0.46057
latency_hysteresis_shift,adaptive_mpc,9,192,0.08333,0.70129,0.29241,0.13730,0.84447,0.19636,0.14924,0.15371,0.90588,0.08046,0.09182,0.27870,-0.48995
latency_hysteresis_shift,control_barrier_fault_tolerant_mpc,0,192,0.05729,0.75012,0.33036,0.16856,0.72762,0.21003,0.10373,0.10488,0.95406,0.05898,0.10382,0.30425,-0.55509
latency_hysteresis_shift,control_barrier_fault_tolerant_mpc,1,192,0.09375,0.71922,0.29967,0.15023,0.71226,0.20138,0.13595,0.13578,0.94178,0.06108,0.11170,0.28580,-0.48544
latency_hysteresis_shift,control_barrier_fault_tolerant_mpc,2,192,0.14583,0.72415,0.34319,0.14541,0.69891,0.20276,0.16243,0.13085,0.90997,0.06086,0.10717,0.31180,-0.45626
latency_hysteresis_shift,control_barrier_fault_tolerant_mpc,3,192,0.06771,0.74892,0.36217,0.15543,0.69893,0.20970,0.10962,0.10608,0.93043,0.05968,0.10646,0.32419,-0.55708
latency_hysteresis_shift,control_barrier_fault_tolerant_mpc,4,192,0.13021,0.72418,0.32850,0.15821,0.72759,0.20277,0.15803,0.13082,0.90681,0.06130,0.10655,0.30338,-0.46748
latency_hysteresis_shift,control_barrier_fault_tolerant_mpc,5,192,0.14583,0.71714,0.34338,0.16221,0.70169,0.20080,0.17552,0.13786,0.88337,0.06084,0.10948,0.31377,-0.45534
latency_hysteresis_shift,control_barrier_fault_tolerant_mpc,6,192,0.07812,0.73739,0.36328,0.15119,0.74400,0.20647,0.12540,0.11761,0.92113,0.05987,0.09762,0.32163,-0.54483
latency_hysteresis_shift,control_barrier_fault_tolerant_mpc,7,192,0.06250,0.73932,0.34970,0.16256,0.72864,0.20701,0.12739,0.11568,0.92336,0.06109,0.10849,0.31621,-0.55486
latency_hysteresis_shift,control_barrier_fault_tolerant_mpc,8,192,0.06771,0.74467,0.35696,0.16229,0.73519,0.20851,0.11610,0.11033,0.93899,0.05958,0.10963,0.32057,-0.55730
latency_hysteresis_shift,control_barrier_fault_tolerant_mpc,9,192,0.10938,0.73738,0.36570,0.16044,0.71272,0.20647,0.15279,0.11762,0.91722,0.06017,0.10433,0.32565,-0.51425
latency_hysteresis_shift,domain_randomized_policy,0,192,0.07292,0.70994,0.28776,0.33971,0.77872,0.19878,0.12288,0.14506,0.94066,0.07895,0.23054,0.29706,-0.54110
latency_hysteresis_shift,domain_randomized_policy,1,192,0.09375,0.70194,0.27455,0.31945,0.78363,0.19654,0.14905,0.15306,0.94568,0.07816,0.22393,0.28780,-0.50665
latency_hysteresis_shift,domain_randomized_policy,2,192,0.11458,0.70202,0.28571,0.31883,0.77468,0.19657,0.14774,0.15298,0.92653,0.07822,0.24877,0.29937,-0.49234
latency_hysteresis_shift,domain_randomized_policy,3,192,0.09896,0.70573,0.25428,0.33179,0.76863,0.19761,0.14277,0.14927,0.92355,0.07766,0.23982,0.27944,-0.49176
latency_hysteresis_shift,domain_randomized_policy,4,192,0.08854,0.69222,0.26432,0.33433,0.79323,0.19382,0.15818,0.16278,0.90030,0.07906,0.23462,0.28427,-0.50370
latency_hysteresis_shift,domain_randomized_policy,5,192,0.13021,0.67529,0.26172,0.33575,0.76296,0.18908,0.16913,0.17971,0.90327,0.07903,0.24407,0.28434,-0.45317
latency_hysteresis_shift,domain_randomized_policy,6,192,0.13542,0.69722,0.28330,0.33556,0.80775,0.19522,0.16876,0.15778,0.90327,0.07979,0.23005,0.29422,-0.47080
latency_hysteresis_shift,domain_randomized_policy,7,192,0.11979,0.69110,0.28181,0.33704,0.78457,0.19351,0.15209,0.16390,0.90383,0.07869,0.25640,0.29788,-0.48389
latency_hysteresis_shift,domain_randomized_policy,8,192,0.07292,0.69631,0.29036,0.33294,0.79174,0.19497,0.14583,0.15869,0.93359,0.07875,0.24401,0.30065,-0.53831
latency_hysteresis_shift,domain_randomized_policy,9,192,0.11979,0.69561,0.28069,0.33447,0.78973,0.19477,0.15653,0.15939,0.90718,0.08036,0.24447,0.29560,-0.48411
latency_hysteresis_shift,latent_asymmetry_belief_policy_v5,0,192,0.10938,0.71101,0.31064,0.14662,0.90642,0.19908,0.15606,0.14399,0.91611,0.07943,0.06153,0.28383,-0.48262
latency_hysteresis_shift,latent_asymmetry_belief_policy_v5,1,192,0.15625,0.66941,0.26600,0.12288,0.88026,0.18743,0.21134,0.18559,0.89918,0.08423,0.06321,0.25721,-0.38811
latency_hysteresis_shift,latent_asymmetry_belief_policy_v5,2,192,0.14583,0.67128,0.25725,0.12756,0.86986,0.18796,0.21509,0.18372,0.88597,0.08251,0.06527,0.25338,-0.39341
latency_hysteresis_shift,latent_asymmetry_belief_policy_v5,3,192,0.12500,0.69685,0.27939,0.13095,0.87052,0.19512,0.18558,0.15815,0.89249,0.08209,0.06252,0.26627,-0.43705
latency_hysteresis_shift,latent_asymmetry_belief_policy_v5,4,192,0.21354,0.68514,0.28330,0.12207,0.89754,0.19184,0.22376,0.16986,0.87909,0.08111,0.06318,0.26820,-0.34655
latency_hysteresis_shift,latent_asymmetry_belief_policy_v5,5,192,0.16667,0.66934,0.27400,0.13112,0.87497,0.18741,0.20970,0.18566,0.84896,0.08414,0.06347,0.26283,-0.38020
latency_hysteresis_shift,latent_asymmetry_belief_policy_v5,6,192,0.13542,0.69819,0.28162,0.11560,0.91040,0.19549,0.18450,0.15681,0.90830,0.08215,0.05828,0.26601,-0.42976
latency_hysteresis_shift,latent_asymmetry_belief_policy_v5,7,192,0.17188,0.68454,0.28553,0.13308,0.89930,0.19167,0.20337,0.17046,0.88616,0.08307,0.06604,0.26945,-0.39185
latency_hysteresis_shift,latent_asymmetry_belief_policy_v5,8,192,0.17188,0.70665,0.32143,0.13287,0.91790,0.19786,0.20238,0.14835,0.91592,0.08116,0.06102,0.29109,-0.42348
latency_hysteresis_shift,latent_asymmetry_belief_policy_v5,9,192,0.16667,0.68996,0.29967,0.12909,0.89840,0.19319,0.19877,0.16504,0.89658,0.08179,0.05988,0.27710,-0.40664
latency_hysteresis_shift,latent_asymmetry_policy_state_v4,0,192,0.07292,0.68455,0.26730,0.14264,0.91750,0.19168,0.16644,0.17045,0.90644,0.08835,0.06906,0.25927,-0.48469
latency_hysteresis_shift,latent_asymmetry_policy_state_v4,1,192,0.11458,0.66991,0.24981,0.11859,0.91489,0.18757,0.18234,0.18509,0.90216,0.08791,0.06547,0.24733,-0.42301
latency_hysteresis_shift,latent_asymmetry_policy_state_v4,2,192,0.14062,0.67617,0.25279,0.12796,0.91769,0.18933,0.18628,0.17883,0.90216,0.08826,0.06819,0.25031,-0.40289
latency_hysteresis_shift,latent_asymmetry_policy_state_v4,3,192,0.16667,0.68979,0.27586,0.12919,0.91138,0.19314,0.20935,0.16521,0.89621,0.08767,0.06804,0.26489,-0.39445
latency_hysteresis_shift,latent_asymmetry_policy_state_v4,4,192,0.14062,0.67349,0.24870,0.11954,0.93392,0.18858,0.19100,0.18151,0.90495,0.08685,0.06644,0.24740,-0.39953
latency_hysteresis_shift,latent_asymmetry_policy_state_v4,5,192,0.16146,0.67102,0.27939,0.13381,0.92178,0.18789,0.20240,0.18398,0.87928,0.08853,0.06813,0.26650,-0.39551
latency_hysteresis_shift,latent_asymmetry_policy_state_v4,6,192,0.17708,0.67798,0.26265,0.11817,0.94683,0.18983,0.19060,0.17702,0.89360,0.08794,0.06312,0.25554,-0.37264
latency_hysteresis_shift,latent_asymmetry_policy_state_v4,7,192,0.10417,0.67177,0.26302,0.13124,0.93479,0.18810,0.18089,0.18323,0.89118,0.08909,0.06959,0.25653,-0.44504
latency_hysteresis_shift,latent_asymmetry_policy_state_v4,8,192,0.11979,0.68112,0.26283,0.13796,0.94861,0.19071,0.16991,0.17388,0.91202,0.08819,0.06751,0.25579,-0.43594
latency_hysteresis_shift,latent_asymmetry_policy_state_v4,9,192,0.16146,0.68792,0.29390,0.11898,0.94310,0.19262,0.17896,0.16708,0.89788,0.08715,0.06523,0.27564,-0.41023
latency_hysteresis_shift,nominal_policy,0,192,0.08854,0.69662,0.26730,0.36885,0.83028,0.19505,0.15065,0.15813,0.92355,0.08915,0.23428,0.28538,-0.51687
latency_hysteresis_shift,nominal_policy,1,192,0.06250,0.68781,0.26097,0.34637,0.82269,0.19259,0.13268,0.16702,0.93750,0.08939,0.23197,0.28085,-0.53252
latency_hysteresis_shift,nominal_policy,2,192,0.09375,0.67634,0.24572,0.34804,0.82168,0.18938,0.15983,0.17848,0.91295,0.08931,0.23519,0.27272,-0.48726
latency_hysteresis_shift,nominal_policy,3,192,0.09375,0.69065,0.25484,0.36040,0.80705,0.19338,0.14921,0.16420,0.92913,0.08829,0.23282,0.27784,-0.49929
latency_hysteresis_shift,nominal_policy,4,192,0.13542,0.67155,0.22935,0.36341,0.83409,0.18803,0.18016,0.18320,0.89639,0.09015,0.24114,0.26392,-0.43732
latency_hysteresis_shift,nominal_policy,5,192,0.15625,0.66121,0.23531,0.36465,0.81332,0.18514,0.19343,0.19357,0.88560,0.09041,0.23440,0.26628,-0.41356
latency_hysteresis_shift,nominal_policy,6,192,0.14583,0.67092,0.24572,0.36404,0.85314,0.18786,0.19094,0.18378,0.90755,0.09243,0.23199,0.27179,-0.43773
latency_hysteresis_shift,nominal_policy,7,192,0.08854,0.69012,0.27102,0.36602,0.84371,0.19323,0.15505,0.16451,0.90588,0.09005,0.24211,0.28891,-0.51688
latency_hysteresis_shift,nominal_policy,8,192,0.16667,0.68303,0.26339,0.36119,0.84106,0.19125,0.18767,0.17169,0.91239,0.09043,0.24094,0.28426,-0.43109
latency_hysteresis_shift,nominal_policy,9,192,0.10938,0.68168,0.26414,0.36267,0.83660,0.19087,0.16172,0.17318,0.90253,0.09126,0.24122,0.28483,-0.48763
latency_hysteresis_shift,online_system_id,0,192,0.14583,0.69835,0.28460,0.15981,0.86862,0.19554,0.16668,0.15665,0.91574,0.08626,0.08490,0.27230,-0.42743
latency_hysteresis_shift,online_system_id,1,192,0.10417,0.68409,0.27139,0.13438,0.86635,0.19155,0.17516,0.17091,0.92001,0.08692,0.08487,0.26341,-0.45231
latency_hysteresis_shift,online_system_id,2,192,0.16146,0.67445,0.25781,0.14460,0.84764,0.18885,0.17638,0.18055,0.89323,0.08708,0.08850,0.25606,-0.38249
latency_hysteresis_shift,online_system_id,3,192,0.12500,0.69094,0.27400,0.14414,0.84229,0.19346,0.17265,0.16406,0.91109,0.08689,0.08556,0.26600,-0.43461
latency_hysteresis_shift,online_system_id,4,192,0.13542,0.68201,0.26600,0.14732,0.88093,0.19096,0.18048,0.17299,0.90383,0.08806,0.08421,0.26046,-0.41940
latency_hysteresis_shift,online_system_id,5,192,0.08854,0.66743,0.25502,0.14371,0.84013,0.18688,0.17501,0.18757,0.89918,0.08771,0.08465,0.25416,-0.45057
latency_hysteresis_shift,online_system_id,6,192,0.14062,0.68479,0.26451,0.13930,0.89059,0.19174,0.17568,0.17021,0.90830,0.08873,0.08204,0.25880,-0.41391
latency_hysteresis_shift,online_system_id,7,192,0.13021,0.68249,0.27158,0.15605,0.87558,0.19110,0.16721,0.17251,0.90309,0.08729,0.08973,0.26476,-0.42938
latency_hysteresis_shift,online_system_id,8,192,0.11458,0.68773,0.26879,0.15008,0.88200,0.19256,0.15997,0.16727,0.92820,0.08792,0.08672,0.26222,-0.44610
latency_hysteresis_shift,online_system_id,9,192,0.17188,0.68245,0.27567,0.14468,0.87176,0.19109,0.19629,0.17255,0.89714,0.08715,0.08630,0.26713,-0.38732
latency_hysteresis_shift,oracle_asymmetry_state,0,192,0.20312,0.68327,0.30097,0.14676,0.92833,0.25964,0.22624,0.17173,0.88114,0.08677,0.04118,0.27458,-0.37132
latency_hysteresis_shift,oracle_asymmetry_state,1,192,0.16146,0.66566,0.25651,0.12415,0.92168,0.25295,0.23696,0.18934,0.89193,0.08883,0.04160,0.24740,-0.37740
latency_hysteresis_shift,oracle_asymmetry_state,2,192,0.20312,0.67933,0.27511,0.13015,0.93304,0.25814,0.24457,0.17567,0.88821,0.08669,0.03924,0.25951,-0.35290
latency_hysteresis_shift,oracle_asymmetry_state,3,192,0.19792,0.70093,0.30283,0.12993,0.92304,0.26635,0.19715,0.15407,0.89379,0.08477,0.04008,0.27686,-0.38152
latency_hysteresis_shift,oracle_asymmetry_state,4,192,0.18750,0.68189,0.28088,0.12205,0.95010,0.25912,0.22418,0.17311,0.86607,0.08786,0.03958,0.26354,-0.37156
latency_hysteresis_shift,oracle_asymmetry_state,5,192,0.24479,0.66646,0.27827,0.13233,0.91791,0.25325,0.24846,0.18854,0.85286,0.08876,0.04021,0.26181,-0.30553
latency_hysteresis_shift,oracle_asymmetry_state,6,192,0.23438,0.68907,0.29836,0.12276,0.94878,0.26185,0.24547,0.16593,0.88244,0.08748,0.03848,0.27403,-0.33831
