split,task,seed,episode_id,method,task_success,tracking_error,final_error,safety_violation,actuator_energy,adaptation_regret,asymmetry_error,calibration_error,success_probability,true_gain_gap,deadzone_gap,latency
combined_hard_shift,two_joint_reach,5,25,no_safety_aware_action_clipping,0,0.53882,0.52893,0.10000,1.31508,0.11854,0.11425,0.02000,0.02000,0.71518,0.06803,1
combined_hard_shift,two_joint_reach,5,26,full_latent_asymmetry_policy_state,0,0.78850,0.63787,0.30000,1.01370,0.17347,0.16024,0.02000,0.02000,0.90915,0.09696,2
combined_hard_shift,two_joint_reach,5,26,minus_persistent_latent_memory,0,0.76049,0.52112,0.26667,1.02050,0.16731,0.10805,0.02000,0.02000,0.90915,0.09696,2
combined_hard_shift,two_joint_reach,5,26,minus_sign_specific_asymmetry,0,0.97164,0.89547,0.80000,0.90072,0.21376,0.22260,0.02000,0.02000,0.90915,0.09696,2
combined_hard_shift,two_joint_reach,5,26,minus_deadzone_saturation_state,0,0.78436,0.54105,0.16667,0.96501,0.17256,0.25616,0.02000,0.02000,0.90915,0.09696,2
combined_hard_shift,two_joint_reach,5,26,minus_online_residual_update,0,1.02952,0.82521,0.83333,1.05424,0.22649,0.09184,0.02000,0.02000,0.90915,0.09696,2
combined_hard_shift,two_joint_reach,5,26,scalar_only_latent_gain,0,1.09836,0.95074,0.96667,0.91387,0.24164,0.14150,0.02000,0.02000,0.90915,0.09696,2
combined_hard_shift,two_joint_reach,5,26,no_safety_aware_action_clipping,0,0.47251,0.16399,0.23333,0.96975,0.10395,0.32213,0.27818,0.27818,0.90915,0.09696,2
combined_hard_shift,two_joint_reach,5,27,full_latent_asymmetry_policy_state,1,0.51512,0.11807,0.03333,1.07205,0.11333,0.05811,0.44167,0.55833,0.64719,0.05040,2
combined_hard_shift,two_joint_reach,5,27,minus_persistent_latent_memory,0,0.50989,0.32462,0.00000,0.82421,0.11218,0.13125,0.27334,0.27334,0.64719,0.05040,2
combined_hard_shift,two_joint_reach,5,27,minus_sign_specific_asymmetry,0,0.78492,0.44892,0.30000,1.30849,0.17268,0.05912,0.02000,0.02000,0.64719,0.05040,2
combined_hard_shift,two_joint_reach,5,27,minus_deadzone_saturation_state,0,0.81193,0.48306,0.36667,1.27433,0.17862,0.06433,0.02000,0.02000,0.64719,0.05040,2
combined_hard_shift,two_joint_reach,5,27,minus_online_residual_update,0,0.82797,0.53259,0.20000,1.24521,0.18215,0.16852,0.02000,0.02000,0.64719,0.05040,2
combined_hard_shift,two_joint_reach,5,27,scalar_only_latent_gain,0,0.62306,0.46366,0.00000,0.93429,0.13707,0.09091,0.05514,0.05514,0.64719,0.05040,2
combined_hard_shift,two_joint_reach,5,27,no_safety_aware_action_clipping,0,0.70020,0.52478,0.00000,1.37778,0.15404,0.06068,0.02000,0.02000,0.64719,0.05040,2
combined_hard_shift,two_joint_reach,5,28,full_latent_asymmetry_policy_state,0,0.49786,0.34953,0.00000,1.16884,0.10953,0.40001,0.30833,0.30833,0.68000,0.09361,1
combined_hard_shift,two_joint_reach,5,28,minus_persistent_latent_memory,1,0.32211,0.07755,0.00000,0.58194,0.07086,0.35874,0.34172,0.65828,0.68000,0.09361,1
combined_hard_shift,two_joint_reach,5,28,minus_sign_specific_asymmetry,0,0.52998,0.45325,0.00000,1.09658,0.11660,0.38291,0.09678,0.09678,0.68000,0.09361,1
combined_hard_shift,two_joint_reach,5,28,minus_deadzone_saturation_state,0,0.45416,0.33726,0.00000,0.94040,0.09992,0.40406,0.27486,0.27486,0.68000,0.09361,1
combined_hard_shift,two_joint_reach,5,28,minus_online_residual_update,0,0.47190,0.51346,0.00000,0.96245,0.10382,0.35358,0.05817,0.05817,0.68000,0.09361,1
combined_hard_shift,two_joint_reach,5,28,scalar_only_latent_gain,0,0.43957,0.38230,0.00000,0.82848,0.09671,0.40973,0.23455,0.23455,0.68000,0.09361,1
combined_hard_shift,two_joint_reach,5,28,no_safety_aware_action_clipping,1,0.39608,0.32048,0.00000,1.00115,0.08714,0.36031,0.72459,0.27541,0.68000,0.09361,1
combined_hard_shift,two_joint_reach,5,29,full_latent_asymmetry_policy_state,1,0.61675,0.34833,0.00000,0.79710,0.13568,0.10192,0.71789,0.28211,0.79126,0.03300,2
combined_hard_shift,two_joint_reach,5,29,minus_persistent_latent_memory,0,0.71556,0.60713,0.00000,0.79807,0.15742,0.13044,0.02000,0.02000,0.79126,0.03300,2
combined_hard_shift,two_joint_reach,5,29,minus_sign_specific_asymmetry,0,0.90750,0.70090,0.50000,1.03657,0.19965,0.13799,0.02000,0.02000,0.79126,0.03300,2
combined_hard_shift,two_joint_reach,5,29,minus_deadzone_saturation_state,0,0.81959,0.60621,0.06667,0.93624,0.18031,0.15522,0.02000,0.02000,0.79126,0.03300,2
combined_hard_shift,two_joint_reach,5,29,minus_online_residual_update,0,0.80154,0.57752,0.10000,0.96238,0.17634,0.12493,0.02000,0.02000,0.79126,0.03300,2
combined_hard_shift,two_joint_reach,5,29,scalar_only_latent_gain,0,0.84277,0.69093,0.16667,0.95343,0.18541,0.21068,0.02000,0.02000,0.79126,0.03300,2
combined_hard_shift,two_joint_reach,5,29,no_safety_aware_action_clipping,0,0.55686,0.55153,0.00000,0.74572,0.12251,0.14972,0.02000,0.02000,0.79126,0.03300,2
combined_hard_shift,two_joint_reach,5,30,full_latent_asymmetry_policy_state,0,0.53332,0.42079,0.00000,0.99035,0.11733,0.66141,0.22005,0.22005,0.91806,0.00163,1
combined_hard_shift,two_joint_reach,5,30,minus_persistent_latent_memory,0,0.82701,0.77283,0.23333,0.67334,0.18194,0.34897,0.02000,0.02000,0.91806,0.00163,1
combined_hard_shift,two_joint_reach,5,30,minus_sign_specific_asymmetry,0,0.72253,0.75948,0.00000,0.80186,0.15896,0.38896,0.02000,0.02000,0.91806,0.00163,1
combined_hard_shift,two_joint_reach,5,30,minus_deadzone_saturation_state,0,0.81115,0.58420,0.30000,1.00962,0.17845,0.51854,0.02000,0.02000,0.91806,0.00163,1
combined_hard_shift,two_joint_reach,5,30,minus_online_residual_update,0,0.58592,0.24434,0.00000,0.65177,0.12890,0.34415,0.34649,0.34649,0.91806,0.00163,1
combined_hard_shift,two_joint_reach,5,30,scalar_only_latent_gain,0,0.88542,0.70963,0.36667,1.07626,0.19479,0.32983,0.02000,0.02000,0.91806,0.00163,1
combined_hard_shift,two_joint_reach,5,30,no_safety_aware_action_clipping,0,0.67638,0.57396,0.03333,1.17413,0.14880,0.53074,0.02000,0.02000,0.91806,0.00163,1
combined_hard_shift,two_joint_reach,5,31,full_latent_asymmetry_policy_state,0,0.94160,0.80828,0.56667,1.03305,0.20715,0.07065,0.02000,0.02000,0.70332,0.12993,1
combined_hard_shift,two_joint_reach,5,31,minus_persistent_latent_memory,0,0.73076,0.62750,0.10000,0.76245,0.16077,0.32336,0.02000,0.02000,0.70332,0.12993,1
combined_hard_shift,two_joint_reach,5,31,minus_sign_specific_asymmetry,0,0.79012,0.57355,0.33333,0.75902,0.17383,0.11633,0.02000,0.02000,0.70332,0.12993,1
combined_hard_shift,two_joint_reach,5,31,minus_deadzone_saturation_state,0,0.70281,0.34963,0.16667,0.70932,0.15462,0.15470,0.06136,0.06136,0.70332,0.12993,1
combined_hard_shift,two_joint_reach,5,31,minus_online_residual_update,0,0.78757,0.41866,0.43333,0.79267,0.17327,0.30083,0.02000,0.02000,0.70332,0.12993,1
combined_hard_shift,two_joint_reach,5,31,scalar_only_latent_gain,0,0.66276,0.58806,0.03333,0.60070,0.14581,0.22244,0.02000,0.02000,0.70332,0.12993,1
combined_hard_shift,two_joint_reach,5,31,no_safety_aware_action_clipping,0,0.75958,0.42608,0.13333,0.97896,0.16711,0.08389,0.02000,0.02000,0.70332,0.12993,1
combined_hard_shift,two_joint_reach,5,32,full_latent_asymmetry_policy_state,0,0.68438,0.63157,0.00000,1.08971,0.15056,0.70303,0.02000,0.02000,0.69358,0.02643,1
combined_hard_shift,two_joint_reach,5,32,minus_persistent_latent_memory,0,0.46823,0.35205,0.00000,0.80141,0.10301,0.40625,0.25984,0.25984,0.69358,0.02643,1
combined_hard_shift,two_joint_reach,5,32,minus_sign_specific_asymmetry,1,0.61827,0.33927,0.00000,0.84933,0.13602,0.58812,0.79097,0.20903,0.69358,0.02643,1
combined_hard_shift,two_joint_reach,5,32,minus_deadzone_saturation_state,0,0.61918,0.41967,0.00000,0.79145,0.13622,0.43731,0.11724,0.11724,0.69358,0.02643,1
combined_hard_shift,two_joint_reach,5,32,minus_online_residual_update,0,0.70895,0.66076,0.00000,0.92072,0.15597,0.44038,0.02000,0.02000,0.69358,0.02643,1
combined_hard_shift,two_joint_reach,5,32,scalar_only_latent_gain,1,0.52061,0.27132,0.00000,0.92578,0.11453,0.52937,0.67436,0.32564,0.69358,0.02643,1
combined_hard_shift,two_joint_reach,5,32,no_safety_aware_action_clipping,0,0.88502,0.77529,0.73333,1.39102,0.19471,0.84914,0.02000,0.02000,0.69358,0.02643,1
combined_hard_shift,two_joint_reach,5,33,full_latent_asymmetry_policy_state,0,0.56772,0.38306,0.00000,0.83164,0.12490,0.10568,0.25964,0.25964,0.65203,0.06736,1
combined_hard_shift,two_joint_reach,5,33,minus_persistent_latent_memory,0,0.62612,0.48372,0.00000,0.81790,0.13775,0.15326,0.03717,0.03717,0.65203,0.06736,1
combined_hard_shift,two_joint_reach,5,33,minus_sign_specific_asymmetry,0,0.53325,0.16285,0.00000,0.81591,0.11731,0.06851,0.45492,0.45492,0.65203,0.06736,1
combined_hard_shift,two_joint_reach,5,33,minus_deadzone_saturation_state,0,0.61869,0.57257,0.00000,0.92649,0.13611,0.06857,0.02000,0.02000,0.65203,0.06736,1
combined_hard_shift,two_joint_reach,5,33,minus_online_residual_update,1,0.63773,0.32664,0.00000,1.04910,0.14030,0.13853,0.79622,0.20378,0.65203,0.06736,1
combined_hard_shift,two_joint_reach,5,33,scalar_only_latent_gain,1,0.49872,0.47689,0.00000,0.66270,0.10972,0.08609,0.89195,0.10805,0.65203,0.06736,1
combined_hard_shift,two_joint_reach,5,33,no_safety_aware_action_clipping,0,0.59437,0.41548,0.00000,0.90332,0.13076,0.07843,0.08589,0.08589,0.65203,0.06736,1
combined_hard_shift,two_joint_reach,5,34,full_latent_asymmetry_policy_state,0,0.78858,0.65495,0.16667,1.19876,0.17349,0.08019,0.02000,0.02000,0.61428,0.02669,1
combined_hard_shift,two_joint_reach,5,34,minus_persistent_latent_memory,0,0.63170,0.42520,0.03333,0.77916,0.13897,0.16237,0.08454,0.08454,0.61428,0.02669,1
combined_hard_shift,two_joint_reach,5,34,minus_sign_specific_asymmetry,0,0.69037,0.59032,0.00000,0.96812,0.15188,0.11110,0.02000,0.02000,0.61428,0.02669,1
combined_hard_shift,two_joint_reach,5,34,minus_deadzone_saturation_state,0,0.74239,0.46239,0.26667,0.98826,0.16333,0.10798,0.02000,0.02000,0.61428,0.02669,1
combined_hard_shift,two_joint_reach,5,34,minus_online_residual_update,0,0.67494,0.50912,0.00000,0.80701,0.14849,0.16740,0.02000,0.02000,0.61428,0.02669,1
combined_hard_shift,two_joint_reach,5,34,scalar_only_latent_gain,0,0.70804,0.78479,0.00000,0.73863,0.15577,0.17758,0.02000,0.02000,0.61428,0.02669,1
combined_hard_shift,two_joint_reach,5,34,no_safety_aware_action_clipping,0,0.67765,0.37101,0.10000,0.91344,0.14908,0.16315,0.03779,0.03779,0.61428,0.02669,1
combined_hard_shift,two_joint_reach,5,35,full_latent_asymmetry_policy_state,0,0.51691,0.28543,0.00000,1.34418,0.11372,0.39819,0.36544,0.36544,0.80084,0.01583,2
combined_hard_shift,two_joint_reach,5,35,minus_persistent_latent_memory,0,0.61637,0.56807,0.00000,1.25119,0.13560,0.37875,0.02000,0.02000,0.80084,0.01583,2
combined_hard_shift,two_joint_reach,5,35,minus_sign_specific_asymmetry,1,0.37804,0.16037,0.00000,0.97601,0.08317,0.55405,0.48657,0.51343,0.80084,0.01583,2
combined_hard_shift,two_joint_reach,5,35,minus_deadzone_saturation_state,0,0.59697,0.52847,0.00000,1.31454,0.13133,0.46739,0.02000,0.02000,0.80084,0.01583,2
combined_hard_shift,two_joint_reach,5,35,minus_online_residual_update,0,0.64682,0.34922,0.00000,1.36467,0.14230,0.36976,0.15437,0.15437,0.80084,0.01583,2
combined_hard_shift,two_joint_reach,5,35,scalar_only_latent_gain,0,0.94745,0.85538,0.60000,1.46578,0.20844,0.42288,0.02000,0.02000,0.80084,0.01583,2
combined_hard_shift,two_joint_reach,5,35,no_safety_aware_action_clipping,0,0.50533,0.37074,0.03333,1.49132,0.11117,0.43378,0.11914,0.11914,0.80084,0.01583,2
combined_hard_shift,gripper_slide_insert,5,0,full_latent_asymmetry_policy_state,0,0.42850,0.39824,0.00000,0.91842,0.09427,0.12649,0.29501,0.29501,0.80175,0.02342,1
combined_hard_shift,gripper_slide_insert,5,0,minus_persistent_latent_memory,1,0.22944,0.07508,0.00000,0.55061,0.05048,0.08574,0.29799,0.70201,0.80175,0.02342,1
combined_hard_shift,gripper_slide_insert,5,0,minus_sign_specific_asymmetry,1,0.23694,0.25905,0.00000,0.60685,0.05213,0.36655,0.52161,0.47839,0.80175,0.02342,1
combined_hard_shift,gripper_slide_insert,5,0,minus_deadzone_saturation_state,1,0.44488,0.34207,0.00000,1.02996,0.09787,0.31879,0.73229,0.26771,0.80175,0.02342,1
combined_hard_shift,gripper_slide_insert,5,0,minus_online_residual_update,0,0.20364,0.30937,0.00000,0.56856,0.04480,0.12074,0.43530,0.43530,0.80175,0.02342,1
combined_hard_shift,gripper_slide_insert,5,0,scalar_only_latent_gain,0,0.40926,0.48373,0.00000,0.88393,0.09004,0.27262,0.12427,0.12427,0.80175,0.02342,1
combined_hard_shift,gripper_slide_insert,5,0,no_safety_aware_action_clipping,1,0.19313,0.11773,0.00000,0.67622,0.04249,0.21710,0.38061,0.61939,0.80175,0.02342,1
combined_hard_shift,gripper_slide_insert,5,1,full_latent_asymmetry_policy_state,0,1.11002,0.91038,1.00000,1.70769,0.24421,0.04180,0.02000,0.02000,0.51050,0.02735,1
combined_hard_shift,gripper_slide_insert,5,1,minus_persistent_latent_memory,0,0.81526,0.65059,0.60000,1.28478,0.17936,0.16486,0.02000,0.02000,0.51050,0.02735,1
combined_hard_shift,gripper_slide_insert,5,1,minus_sign_specific_asymmetry,0,1.07242,0.96016,1.00000,1.56166,0.23593,0.06051,0.02000,0.02000,0.51050,0.02735,1
combined_hard_shift,gripper_slide_insert,5,1,minus_deadzone_saturation_state,0,1.00566,0.79059,1.00000,1.32700,0.22125,0.12173,0.02000,0.02000,0.51050,0.02735,1
combined_hard_shift,gripper_slide_insert,5,1,minus_online_residual_update,0,0.94062,0.76934,0.90000,1.58437,0.20694,0.15412,0.02000,0.02000,0.51050,0.02735,1
combined_hard_shift,gripper_slide_insert,5,1,scalar_only_latent_gain,0,0.72283,0.53138,0.36667,1.34633,0.15902,0.07013,0.02000,0.02000,0.51050,0.02735,1
combined_hard_shift,gripper_slide_insert,5,1,no_safety_aware_action_clipping,0,0.65894,0.39053,0.23333,1.43591,0.14497,0.07714,0.02000,0.02000,0.51050,0.02735,1
combined_hard_shift,gripper_slide_insert,5,2,full_latent_asymmetry_policy_state,0,0.92875,1.05978,1.00000,1.34382,0.20433,0.43760,0.02000,0.02000,0.75224,0.01002,1
combined_hard_shift,gripper_slide_insert,5,2,minus_persistent_latent_memory,0,0.72335,0.56454,0.36667,1.25683,0.15914,0.36816,0.02000,0.02000,0.75224,0.01002,1
combined_hard_shift,gripper_slide_insert,5,2,minus_sign_specific_asymmetry,0,0.92281,0.84322,1.00000,1.19895,0.20302,0.56105,0.02000,0.02000,0.75224,0.01002,1
combined_hard_shift,gripper_slide_insert,5,2,minus_deadzone_saturation_state,0,0.85776,0.94393,0.86667,1.29374,0.18871,0.46755,0.02000,0.02000,0.75224,0.01002,1
combined_hard_shift,gripper_slide_insert,5,2,minus_online_residual_update,0,0.88493,0.77323,1.00000,1.23371,0.19469,0.37331,0.02000,0.02000,0.75224,0.01002,1
combined_hard_shift,gripper_slide_insert,5,2,scalar_only_latent_gain,0,0.69965,0.73906,0.16667,1.22935,0.15392,0.59373,0.02000,0.02000,0.75224,0.01002,1
combined_hard_shift,gripper_slide_insert,5,2,no_safety_aware_action_clipping,0,0.75610,0.60424,1.00000,1.58249,0.16634,0.59609,0.02000,0.02000,0.75224,0.01002,1
combined_hard_shift,gripper_slide_insert,5,3,full_latent_asymmetry_policy_state,0,0.63549,0.67044,0.13333,1.01422,0.13981,0.05225,0.02000,0.02000,0.57544,0.02141,1
combined_hard_shift,gripper_slide_insert,5,3,minus_persistent_latent_memory,0,0.60153,0.54455,0.00000,0.62574,0.13234,0.18243,0.02000,0.02000,0.57544,0.02141,1
combined_hard_shift,gripper_slide_insert,5,3,minus_sign_specific_asymmetry,0,0.58539,0.55848,0.00000,0.76096,0.12879,0.13213,0.02000,0.02000,0.57544,0.02141,1
combined_hard_shift,gripper_slide_insert,5,3,minus_deadzone_saturation_state,0,0.51886,0.37321,0.00000,0.63612,0.11415,0.14930,0.22352,0.22352,0.57544,0.02141,1
combined_hard_shift,gripper_slide_insert,5,3,minus_online_residual_update,0,0.56409,0.46269,0.00000,0.65493,0.12410,0.16704,0.09781,0.09781,0.57544,0.02141,1
combined_hard_shift,gripper_slide_insert,5,3,scalar_only_latent_gain,0,0.52599,0.35961,0.00000,0.82969,0.11572,0.08517,0.22496,0.22496,0.57544,0.02141,1
combined_hard_shift,gripper_slide_insert,5,3,no_safety_aware_action_clipping,1,0.47252,0.08760,0.00000,0.79650,0.10395,0.11588,0.46961,0.53039,0.57544,0.02141,1
combined_hard_shift,gripper_slide_insert,5,4,full_latent_asymmetry_policy_state,0,0.88433,0.94312,1.00000,1.14689,0.19455,0.86535,0.02000,0.02000,0.75931,0.03980,1
combined_hard_shift,gripper_slide_insert,5,4,minus_persistent_latent_memory,0,0.92746,1.06367,1.00000,0.98872,0.20404,0.44942,0.02000,0.02000,0.75931,0.03980,1
combined_hard_shift,gripper_slide_insert,5,4,minus_sign_specific_asymmetry,0,0.78660,0.54176,0.53333,0.93514,0.17305,0.53332,0.02000,0.02000,0.75931,0.03980,1
combined_hard_shift,gripper_slide_insert,5,4,minus_deadzone_saturation_state,0,0.82741,0.89852,0.80000,0.94141,0.18203,0.39657,0.02000,0.02000,0.75931,0.03980,1
combined_hard_shift,gripper_slide_insert,5,4,minus_online_residual_update,0,0.84506,0.93614,0.80000,1.17754,0.18591,0.45692,0.02000,0.02000,0.75931,0.03980,1
combined_hard_shift,gripper_slide_insert,5,4,scalar_only_latent_gain,0,0.59847,0.37180,0.16667,0.76829,0.13166,0.34948,0.07549,0.07549,0.75931,0.03980,1
combined_hard_shift,gripper_slide_insert,5,4,no_safety_aware_action_clipping,0,0.63353,0.44276,0.20000,1.17453,0.13938,0.91822,0.02000,0.02000,0.75931,0.03980,1
combined_hard_shift,gripper_slide_insert,5,5,full_latent_asymmetry_policy_state,0,1.02492,0.85292,1.00000,1.47314,0.22548,0.08061,0.02000,0.02000,0.65330,0.00436,1
combined_hard_shift,gripper_slide_insert,5,5,minus_persistent_latent_memory,0,0.78757,0.38294,0.50000,1.34016,0.17327,0.13984,0.02000,0.02000,0.65330,0.00436,1
combined_hard_shift,gripper_slide_insert,5,5,minus_sign_specific_asymmetry,0,0.91242,0.50453,0.70000,1.46294,0.20073,0.06254,0.02000,0.02000,0.65330,0.00436,1
combined_hard_shift,gripper_slide_insert,5,5,minus_deadzone_saturation_state,0,0.90663,0.70166,0.90000,1.49817,0.19946,0.05070,0.02000,0.02000,0.65330,0.00436,1
combined_hard_shift,gripper_slide_insert,5,5,minus_online_residual_update,0,1.17489,1.02663,1.00000,1.64508,0.25848,0.16108,0.02000,0.02000,0.65330,0.00436,1
combined_hard_shift,gripper_slide_insert,5,5,scalar_only_latent_gain,0,0.95500,0.57135,0.70000,1.52967,0.21010,0.06737,0.02000,0.02000,0.65330,0.00436,1
combined_hard_shift,gripper_slide_insert,5,5,no_safety_aware_action_clipping,0,0.89470,0.71747,0.86667,1.76237,0.19684,0.05313,0.02000,0.02000,0.65330,0.00436,1
combined_hard_shift,gripper_slide_insert,5,6,full_latent_asymmetry_policy_state,0,0.60055,0.29479,0.26667,1.27751,0.13212,0.08173,0.14993,0.14993,0.61376,0.08001,1
combined_hard_shift,gripper_slide_insert,5,6,minus_persistent_latent_memory,0,0.71117,0.62998,0.16667,1.09505,0.15646,0.16930,0.02000,0.02000,0.61376,0.08001,1
combined_hard_shift,gripper_slide_insert,5,6,minus_sign_specific_asymmetry,0,0.56373,0.35568,0.03333,0.65745,0.12402,0.19008,0.20242,0.20242,0.61376,0.08001,1
combined_hard_shift,gripper_slide_insert,5,6,minus_deadzone_saturation_state,0,0.51656,0.50096,0.06667,1.06237,0.11364,0.06745,0.02000,0.02000,0.61376,0.08001,1
combined_hard_shift,gripper_slide_insert,5,6,minus_online_residual_update,0,0.75406,0.72700,0.60000,1.26846,0.16589,0.17085,0.02000,0.02000,0.61376,0.08001,1
combined_hard_shift,gripper_slide_insert,5,6,scalar_only_latent_gain,0,0.64794,0.47783,0.33333,0.71316,0.14255,0.26002,0.02000,0.02000,0.61376,0.08001,1
combined_hard_shift,gripper_slide_insert,5,6,no_safety_aware_action_clipping,1,0.42987,0.27568,0.03333,0.77097,0.09457,0.21495,0.69378,0.30622,0.61376,0.08001,1
combined_hard_shift,gripper_slide_insert,5,7,full_latent_asymmetry_policy_state,0,0.62521,0.51356,0.13333,0.98244,0.13755,0.14504,0.02000,0.02000,0.67910,0.07309,2
combined_hard_shift,gripper_slide_insert,5,7,minus_persistent_latent_memory,0,0.78155,0.79786,0.63333,1.29820,0.17194,0.15916,0.02000,0.02000,0.67910,0.07309,2
combined_hard_shift,gripper_slide_insert,5,7,minus_sign_specific_asymmetry,0,0.60503,0.39727,0.20000,0.99594,0.13311,0.10921,0.02000,0.02000,0.67910,0.07309,2
combined_hard_shift,gripper_slide_insert,5,7,minus_deadzone_saturation_state,0,0.68684,0.35655,0.53333,1.14834,0.15111,0.08825,0.02000,0.02000,0.67910,0.07309,2
combined_hard_shift,gripper_slide_insert,5,7,minus_online_residual_update,0,0.70787,0.76483,0.20000,0.96674,0.15573,0.17876,0.02000,0.02000,0.67910,0.07309,2
combined_hard_shift,gripper_slide_insert,5,7,scalar_only_latent_gain,0,0.82754,0.53075,0.73333,1.12286,0.18206,0.14108,0.02000,0.02000,0.67910,0.07309,2
combined_hard_shift,gripper_slide_insert,5,7,no_safety_aware_action_clipping,0,0.53341,0.35860,0.16667,1.00227,0.11735,0.10274,0.06435,0.06435,0.67910,0.07309,2
combined_hard_shift,gripper_slide_insert,5,8,full_latent_asymmetry_policy_state,0,0.88576,0.52547,0.66667,1.53810,0.19487,0.34082,0.02000,0.02000,0.79618,0.05504,1
combined_hard_shift,gripper_slide_insert,5,8,minus_persistent_latent_memory,0,1.02386,0.75724,0.96667,1.36898,0.22525,0.35466,0.02000,0.02000,0.79618,0.05504,1
combined_hard_shift,gripper_slide_insert,5,8,minus_sign_specific_asymmetry,0,0.84649,0.52332,0.66667,1.13733,0.18623,0.26249,0.02000,0.02000,0.79618,0.05504,1
combined_hard_shift,gripper_slide_insert,5,8,minus_deadzone_saturation_state,1,0.71207,0.32936,0.43333,0.69242,0.15666,0.17633,0.98000,0.02000,0.79618,0.05504,1
combined_hard_shift,gripper_slide_insert,5,8,minus_online_residual_update,0,0.77972,0.38914,0.50000,1.17310,0.17154,0.36545,0.02000,0.02000,0.79618,0.05504,1
combined_hard_shift,gripper_slide_insert,5,8,scalar_only_latent_gain,0,0.85423,0.57690,0.76667,1.11190,0.18793,0.28683,0.02000,0.02000,0.79618,0.05504,1
combined_hard_shift,gripper_slide_insert,5,8,no_safety_aware_action_clipping,0,0.70179,0.68060,0.23333,1.00142,0.15439,0.22012,0.02000,0.02000,0.79618,0.05504,1
combined_hard_shift,gripper_slide_insert,5,9,full_latent_asymmetry_policy_state,0,0.97310,0.79129,1.00000,1.08747,0.21408,0.55614,0.02000,0.02000,0.67078,0.04730,1
combined_hard_shift,gripper_slide_insert,5,9,minus_persistent_latent_memory,0,0.89068,0.84032,0.93333,0.97059,0.19595,0.36223,0.02000,0.02000,0.67078,0.04730,1
combined_hard_shift,gripper_slide_insert,5,9,minus_sign_specific_asymmetry,0,0.59727,0.36670,0.20000,0.80219,0.13140,0.50340,0.05830,0.05830,0.67078,0.04730,1
combined_hard_shift,gripper_slide_insert,5,9,minus_deadzone_saturation_state,0,0.76749,0.61652,0.56667,0.96419,0.16885,0.54454,0.02000,0.02000,0.67078,0.04730,1
combined_hard_shift,gripper_slide_insert,5,9,minus_online_residual_update,0,0.80772,0.65797,0.53333,0.96904,0.17770,0.34819,0.02000,0.02000,0.67078,0.04730,1
combined_hard_shift,gripper_slide_insert,5,9,scalar_only_latent_gain,0,0.88401,0.86697,0.90000,1.03880,0.19448,0.62825,0.02000,0.02000,0.67078,0.04730,1
combined_hard_shift,gripper_slide_insert,5,9,no_safety_aware_action_clipping,0,0.78607,0.71073,0.50000,1.08417,0.17294,0.42571,0.02000,0.02000,0.67078,0.04730,1
combined_hard_shift,gripper_slide_insert,5,10,full_latent_asymmetry_policy_state,1,0.54220,0.36997,0.13333,1.30982,0.11928,0.40609,0.82955,0.17045,0.61550,0.05134,1
combined_hard_shift,gripper_slide_insert,5,10,minus_persistent_latent_memory,0,0.89909,0.91809,1.00000,1.35198,0.19780,0.34558,0.02000,0.02000,0.61550,0.05134,1
combined_hard_shift,gripper_slide_insert,5,10,minus_sign_specific_asymmetry,0,0.72160,0.53016,0.43333,1.32036,0.15875,0.38332,0.02000,0.02000,0.61550,0.05134,1
combined_hard_shift,gripper_slide_insert,5,10,minus_deadzone_saturation_state,0,0.71992,0.48750,0.36667,1.32998,0.15838,0.35148,0.02000,0.02000,0.61550,0.05134,1
combined_hard_shift,gripper_slide_insert,5,10,minus_online_residual_update,0,0.50649,0.43300,0.00000,1.08599,0.11143,0.33507,0.13117,0.13117,0.61550,0.05134,1
combined_hard_shift,gripper_slide_insert,5,10,scalar_only_latent_gain,0,0.40023,0.38567,0.03333,0.89359,0.08805,0.52261,0.22153,0.22153,0.61550,0.05134,1
combined_hard_shift,gripper_slide_insert,5,10,no_safety_aware_action_clipping,0,0.67920,0.50487,0.60000,1.62471,0.14942,0.40196,0.02000,0.02000,0.61550,0.05134,1
combined_hard_shift,gripper_slide_insert,5,11,full_latent_asymmetry_policy_state,0,0.57827,0.28244,0.20000,1.06647,0.12722,0.30495,0.22986,0.22986,0.59075,0.01092,1
combined_hard_shift,gripper_slide_insert,5,11,minus_persistent_latent_memory,0,0.86617,0.97969,1.00000,1.03949,0.19056,0.08076,0.02000,0.02000,0.59075,0.01092,1
combined_hard_shift,gripper_slide_insert,5,11,minus_sign_specific_asymmetry,0,0.36668,0.14674,0.06667,0.75045,0.08067,0.25057,0.50448,0.50448,0.59075,0.01092,1
combined_hard_shift,gripper_slide_insert,5,11,minus_deadzone_saturation_state,0,0.62970,0.25571,0.30000,1.12891,0.13853,0.25355,0.09105,0.09105,0.59075,0.01092,1
combined_hard_shift,gripper_slide_insert,5,11,minus_online_residual_update,0,0.83439,0.74627,0.80000,1.14959,0.18357,0.10569,0.02000,0.02000,0.59075,0.01092,1
combined_hard_shift,gripper_slide_insert,5,11,scalar_only_latent_gain,0,0.86923,0.76960,0.76667,1.17799,0.19123,0.41069,0.02000,0.02000,0.59075,0.01092,1
combined_hard_shift,gripper_slide_insert,5,11,no_safety_aware_action_clipping,1,0.54728,0.15100,0.10000,1.31422,0.12040,0.18672,0.67190,0.32810,0.59075,0.01092,1
