stress_axis,stress_level,method,seed,rows,task_success,tracking_error,safety_violation,asymmetry_error,actuator_energy,adaptation_regret,calibration_error,constraint_margin,recovery_time,control_smoothness,state_uncertainty,risk_score,robust_utility
deadzone_saturation,1.0,online_system_id,2,120,0.01667,0.82441,0.45923,0.46437,1.30501,0.23083,0.05583,0.03059,0.95387,0.12262,0.18007,0.41622,-0.79681
deadzone_saturation,1.0,online_system_id,3,120,0.07500,0.75543,0.37798,0.43460,1.26916,0.21152,0.10159,0.09957,0.92024,0.12359,0.18054,0.36741,-0.65691
deadzone_saturation,1.0,online_system_id,4,120,0.05000,0.77937,0.39673,0.45337,1.23540,0.21822,0.10742,0.07563,0.94048,0.12533,0.18372,0.37930,-0.70317
deadzone_saturation,1.0,online_system_id,5,120,0.08333,0.74615,0.35685,0.42463,1.24866,0.20892,0.12628,0.10885,0.93065,0.13277,0.18152,0.35298,-0.63045
deadzone_saturation,1.0,online_system_id,6,120,0.04167,0.75051,0.33958,0.47401,1.23683,0.21014,0.09516,0.10449,0.92054,0.12774,0.19103,0.34511,-0.67078
deadzone_saturation,1.0,online_system_id,7,120,0.09167,0.76077,0.35685,0.51994,1.22242,0.21302,0.12626,0.09423,0.92381,0.12618,0.19266,0.35732,-0.64101
deadzone_saturation,1.0,online_system_id,8,120,0.10833,0.71468,0.29911,0.48256,1.20328,0.20011,0.13220,0.14032,0.89077,0.12988,0.19947,0.32290,-0.56531
deadzone_saturation,1.0,online_system_id,9,120,0.06667,0.74881,0.34583,0.43915,1.22686,0.20967,0.10677,0.10619,0.92649,0.12999,0.18321,0.34745,-0.64215
deadzone_saturation,1.0,oracle_asymmetry_state,0,120,0.15000,0.72700,0.32619,0.38848,1.43949,0.27626,0.18649,0.12800,0.87292,0.13904,0.07277,0.31993,-0.53642
deadzone_saturation,1.0,oracle_asymmetry_state,1,120,0.13333,0.71433,0.35030,0.38536,1.44758,0.27144,0.19782,0.14067,0.85327,0.14246,0.06959,0.33290,-0.56122
deadzone_saturation,1.0,oracle_asymmetry_state,2,120,0.10833,0.76788,0.40804,0.42035,1.46181,0.29179,0.13982,0.08712,0.90893,0.13058,0.07135,0.36745,-0.64921
deadzone_saturation,1.0,oracle_asymmetry_state,3,120,0.11667,0.72925,0.35804,0.37350,1.43926,0.27711,0.16487,0.12575,0.87232,0.14856,0.07031,0.33737,-0.58639
deadzone_saturation,1.0,oracle_asymmetry_state,4,120,0.15833,0.75820,0.40952,0.40051,1.43805,0.28812,0.16603,0.09680,0.88839,0.13838,0.07042,0.36946,-0.59020
deadzone_saturation,1.0,oracle_asymmetry_state,5,120,0.12500,0.72211,0.33214,0.35060,1.46999,0.27440,0.17277,0.13289,0.89018,0.14225,0.07038,0.32054,-0.56034
deadzone_saturation,1.0,oracle_asymmetry_state,6,120,0.11667,0.72246,0.34048,0.39806,1.43721,0.27453,0.18219,0.13254,0.87440,0.14647,0.07153,0.32716,-0.57775
deadzone_saturation,1.0,oracle_asymmetry_state,7,120,0.09167,0.74969,0.38631,0.45125,1.44202,0.28488,0.15645,0.10531,0.88244,0.13873,0.07037,0.35593,-0.64842
deadzone_saturation,1.0,oracle_asymmetry_state,8,120,0.13333,0.69674,0.33006,0.39983,1.44600,0.26476,0.18609,0.15826,0.83244,0.15548,0.07465,0.32099,-0.54450
deadzone_saturation,1.0,oracle_asymmetry_state,9,120,0.11667,0.71154,0.33095,0.38068,1.42274,0.27038,0.18997,0.14346,0.86786,0.14386,0.07150,0.32160,-0.56396
deadzone_saturation,1.0,robust_l1_adaptive_control,0,120,0.03333,0.80337,0.42202,0.41960,1.08427,0.22494,0.08114,0.05163,0.93036,0.09951,0.15512,0.39208,-0.72276
deadzone_saturation,1.0,robust_l1_adaptive_control,1,120,0.05000,0.77208,0.38095,0.43881,1.11177,0.21618,0.09286,0.08292,0.90565,0.09975,0.15472,0.36755,-0.67477
deadzone_saturation,1.0,robust_l1_adaptive_control,2,120,0.05000,0.84293,0.48512,0.44561,1.11391,0.23602,0.07017,0.01207,0.95149,0.09619,0.14860,0.42909,-0.76421
deadzone_saturation,1.0,robust_l1_adaptive_control,3,120,0.06667,0.79870,0.44821,0.42248,1.11311,0.22364,0.09531,0.05630,0.93036,0.10109,0.15038,0.40660,-0.70533
deadzone_saturation,1.0,robust_l1_adaptive_control,4,120,0.04167,0.82260,0.45030,0.44376,1.09191,0.23033,0.07990,0.03240,0.95179,0.10280,0.15070,0.40815,-0.74316
deadzone_saturation,1.0,robust_l1_adaptive_control,5,120,0.11667,0.79330,0.41548,0.39352,1.11681,0.22212,0.11828,0.06170,0.92024,0.10386,0.14107,0.38431,-0.62871
deadzone_saturation,1.0,robust_l1_adaptive_control,6,120,0.05833,0.79772,0.43363,0.44942,1.09395,0.22336,0.10361,0.05728,0.91399,0.10038,0.15093,0.39734,-0.70669
deadzone_saturation,1.0,robust_l1_adaptive_control,7,120,0.07500,0.81544,0.44732,0.49434,1.08602,0.22832,0.08866,0.03956,0.93839,0.09770,0.15786,0.40648,-0.71291
deadzone_saturation,1.0,robust_l1_adaptive_control,8,120,0.06667,0.77412,0.38958,0.45163,1.10067,0.21675,0.11516,0.08088,0.90565,0.10510,0.15443,0.37162,-0.66498
deadzone_saturation,1.0,robust_l1_adaptive_control,9,120,0.06667,0.79814,0.44375,0.43291,1.09686,0.22348,0.09496,0.05686,0.94554,0.10125,0.15242,0.40320,-0.70398
deadzone_saturation,1.0,unscented_kalman_fault_observer,0,120,0.07500,0.74707,0.36637,0.42728,1.28372,0.20918,0.10987,0.10793,0.92232,0.12827,0.13591,0.35207,-0.64372
deadzone_saturation,1.0,unscented_kalman_fault_observer,1,120,0.04167,0.73572,0.34643,0.43580,1.29339,0.20600,0.10564,0.11928,0.90714,0.12871,0.13708,0.34102,-0.66272
deadzone_saturation,1.0,unscented_kalman_fault_observer,2,120,0.04167,0.80080,0.44107,0.46208,1.32178,0.22422,0.07295,0.05420,0.94702,0.12381,0.12969,0.39625,-0.74932
deadzone_saturation,1.0,unscented_kalman_fault_observer,3,120,0.10000,0.76191,0.37798,0.42662,1.31367,0.21333,0.12237,0.09309,0.94643,0.12042,0.13155,0.36013,-0.63418
deadzone_saturation,1.0,unscented_kalman_fault_observer,4,120,0.07500,0.77868,0.40060,0.44923,1.29458,0.21803,0.10973,0.07632,0.92411,0.12422,0.13322,0.37411,-0.67922
deadzone_saturation,1.0,unscented_kalman_fault_observer,5,120,0.06667,0.77159,0.42530,0.39898,1.31578,0.21604,0.11752,0.08341,0.90060,0.12795,0.12884,0.38758,-0.69122
deadzone_saturation,1.0,unscented_kalman_fault_observer,6,120,0.11667,0.73603,0.34286,0.45437,1.28246,0.20609,0.14850,0.11897,0.90923,0.12819,0.13748,0.33828,-0.58801
deadzone_saturation,1.0,unscented_kalman_fault_observer,7,120,0.06667,0.74109,0.36786,0.53086,1.26457,0.20750,0.11288,0.11391,0.90417,0.12907,0.13851,0.35283,-0.66492
deadzone_saturation,1.0,unscented_kalman_fault_observer,8,120,0.15000,0.72599,0.32173,0.46315,1.28358,0.20328,0.14443,0.12901,0.89167,0.12720,0.13763,0.32705,-0.53926
deadzone_saturation,1.0,unscented_kalman_fault_observer,9,120,0.07500,0.77578,0.39315,0.43047,1.31310,0.21722,0.12587,0.07922,0.92292,0.12143,0.12756,0.36946,-0.67181
gain_asymmetry,0.0,control_barrier_fault_tolerant_mpc,0,120,0.08333,0.77144,0.39137,0.27443,0.84784,0.21600,0.11676,0.08356,0.92857,0.08078,0.20295,0.37909,-0.60507
gain_asymmetry,0.0,control_barrier_fault_tolerant_mpc,1,120,0.03333,0.75921,0.36339,0.26912,0.80552,0.21258,0.10881,0.09579,0.90476,0.08304,0.21618,0.36529,-0.62983
gain_asymmetry,0.0,control_barrier_fault_tolerant_mpc,2,120,0.01667,0.80996,0.44673,0.26099,0.84434,0.22679,0.08344,0.04504,0.92946,0.08023,0.19202,0.41302,-0.71445
gain_asymmetry,0.0,control_barrier_fault_tolerant_mpc,3,120,0.08333,0.72779,0.35030,0.25342,0.77871,0.20378,0.13227,0.12721,0.85982,0.08589,0.22357,0.35744,-0.55416
gain_asymmetry,0.0,control_barrier_fault_tolerant_mpc,4,120,0.05000,0.81933,0.48095,0.26614,0.85228,0.22941,0.09108,0.03567,0.92054,0.08011,0.19957,0.43497,-0.70587
gain_asymmetry,0.0,control_barrier_fault_tolerant_mpc,5,120,0.05833,0.75762,0.39673,0.26556,0.82912,0.21213,0.10736,0.09738,0.91310,0.08195,0.20257,0.38203,-0.62432
gain_asymmetry,0.0,control_barrier_fault_tolerant_mpc,6,120,0.05833,0.75304,0.36726,0.26130,0.81339,0.21085,0.09559,0.10196,0.91429,0.08336,0.21629,0.36638,-0.60481
gain_asymmetry,0.0,control_barrier_fault_tolerant_mpc,7,120,0.03333,0.75984,0.38363,0.24931,0.83362,0.21275,0.11513,0.09516,0.90536,0.08168,0.19216,0.37326,-0.63899
gain_asymmetry,0.0,control_barrier_fault_tolerant_mpc,8,120,0.07500,0.76860,0.39821,0.27770,0.80508,0.21521,0.12529,0.08640,0.91815,0.08090,0.21465,0.38565,-0.61376
gain_asymmetry,0.0,control_barrier_fault_tolerant_mpc,9,120,0.05833,0.76973,0.40595,0.26607,0.80946,0.21552,0.11365,0.08527,0.91250,0.08309,0.20203,0.38827,-0.63246
gain_asymmetry,0.0,domain_randomized_policy,0,120,0.05833,0.75425,0.35119,0.30540,0.86950,0.21119,0.10623,0.10075,0.94851,0.09808,0.45921,0.39416,-0.62896
gain_asymmetry,0.0,domain_randomized_policy,1,120,0.06667,0.76854,0.37262,0.31071,0.83733,0.21519,0.09383,0.08646,0.93393,0.09500,0.44834,0.40770,-0.63473
gain_asymmetry,0.0,domain_randomized_policy,2,120,0.05833,0.77543,0.38542,0.29800,0.88310,0.21712,0.09397,0.07957,0.92976,0.09817,0.44679,0.41433,-0.65422
gain_asymmetry,0.0,domain_randomized_policy,3,120,0.06667,0.72672,0.31518,0.29490,0.80746,0.20348,0.13337,0.12828,0.88125,0.09492,0.46170,0.37309,-0.57935
gain_asymmetry,0.0,domain_randomized_policy,4,120,0.05833,0.75885,0.35208,0.29147,0.88236,0.21248,0.10059,0.09615,0.92887,0.09836,0.44889,0.39529,-0.62793
gain_asymmetry,0.0,domain_randomized_policy,5,120,0.05833,0.72537,0.34345,0.29749,0.82267,0.20310,0.11102,0.12963,0.89911,0.09712,0.46164,0.39049,-0.60629
gain_asymmetry,0.0,domain_randomized_policy,6,120,0.06667,0.76762,0.41429,0.29553,0.84346,0.21493,0.10904,0.08738,0.91101,0.09750,0.46903,0.43518,-0.65690
gain_asymmetry,0.0,domain_randomized_policy,7,120,0.06667,0.71675,0.30714,0.28793,0.83495,0.20069,0.12640,0.13825,0.90923,0.09823,0.44270,0.36588,-0.57234
gain_asymmetry,0.0,domain_randomized_policy,8,120,0.05000,0.72987,0.34315,0.29836,0.82014,0.20436,0.10481,0.12513,0.89851,0.09676,0.44427,0.38545,-0.61458
gain_asymmetry,0.0,domain_randomized_policy,9,120,0.09167,0.73844,0.35000,0.29508,0.84501,0.20676,0.11320,0.11656,0.89256,0.09651,0.44517,0.39145,-0.58115
gain_asymmetry,0.0,latent_asymmetry_belief_policy_v5,0,120,0.10000,0.72336,0.32887,0.25681,1.10996,0.20254,0.15123,0.13164,0.88304,0.11748,0.11440,0.32624,-0.54317
gain_asymmetry,0.0,latent_asymmetry_belief_policy_v5,1,120,0.12500,0.70570,0.31786,0.26018,1.08771,0.19760,0.17753,0.14930,0.85685,0.11579,0.11870,0.32047,-0.50296
gain_asymmetry,0.0,latent_asymmetry_belief_policy_v5,2,120,0.10833,0.72154,0.32530,0.24909,1.12404,0.20203,0.15127,0.13346,0.89345,0.11409,0.10761,0.32259,-0.53209
gain_asymmetry,0.0,latent_asymmetry_belief_policy_v5,3,120,0.14167,0.70259,0.31458,0.22949,1.07817,0.19672,0.16480,0.15241,0.87381,0.11972,0.11198,0.31569,-0.47808
gain_asymmetry,0.0,latent_asymmetry_belief_policy_v5,4,120,0.09167,0.74513,0.34435,0.25594,1.13426,0.20864,0.14771,0.10987,0.91220,0.11701,0.11317,0.33738,-0.57178
gain_asymmetry,0.0,latent_asymmetry_belief_policy_v5,5,120,0.10833,0.71294,0.30655,0.27052,1.09141,0.19962,0.16948,0.14206,0.89196,0.11729,0.11855,0.31379,-0.51972
gain_asymmetry,0.0,latent_asymmetry_belief_policy_v5,6,120,0.10833,0.72875,0.32262,0.25619,1.11271,0.20405,0.13785,0.12625,0.90208,0.11548,0.11223,0.32124,-0.53425
gain_asymmetry,0.0,latent_asymmetry_belief_policy_v5,7,120,0.18333,0.69527,0.29345,0.24125,1.08563,0.19467,0.18307,0.15973,0.85565,0.12259,0.12198,0.30748,-0.42371
gain_asymmetry,0.0,latent_asymmetry_belief_policy_v5,8,120,0.13333,0.71382,0.32530,0.27333,1.09164,0.19987,0.18870,0.14118,0.88333,0.11748,0.11739,0.32387,-0.50577
gain_asymmetry,0.0,latent_asymmetry_belief_policy_v5,9,120,0.07500,0.73205,0.33036,0.24753,1.10103,0.20497,0.13959,0.12295,0.90060,0.12038,0.10997,0.32607,-0.57066
gain_asymmetry,0.0,online_system_id,0,120,0.06667,0.72095,0.30804,0.24221,1.02900,0.20187,0.12383,0.13405,0.90923,0.12088,0.15581,0.31990,-0.55963
gain_asymmetry,0.0,online_system_id,1,120,0.15833,0.71137,0.31488,0.26731,0.99153,0.19918,0.15887,0.14363,0.89375,0.12345,0.16176,0.32422,-0.46905
gain_asymmetry,0.0,online_system_id,2,120,0.08333,0.71203,0.31131,0.24202,1.03493,0.19937,0.12421,0.14297,0.89524,0.12307,0.15629,0.32193,-0.54129
gain_asymmetry,0.0,online_system_id,3,120,0.11667,0.69647,0.28690,0.22619,0.98691,0.19501,0.19009,0.15853,0.87143,0.12119,0.15713,0.30640,-0.48047
gain_asymmetry,0.0,online_system_id,4,120,0.05833,0.75463,0.34375,0.25501,1.07718,0.21130,0.11322,0.10037,0.93214,0.12003,0.15439,0.34212,-0.60796
gain_asymmetry,0.0,online_system_id,5,120,0.08333,0.71208,0.28601,0.25449,1.02385,0.19938,0.12020,0.14292,0.92500,0.12209,0.15768,0.30635,-0.52964
gain_asymmetry,0.0,online_system_id,6,120,0.09167,0.71792,0.31994,0.25270,0.97824,0.20102,0.14724,0.13708,0.90804,0.12454,0.16743,0.32862,-0.53892
gain_asymmetry,0.0,online_system_id,7,120,0.11667,0.71167,0.32262,0.23671,1.03581,0.19927,0.15912,0.14333,0.88958,0.12044,0.15720,0.32810,-0.51334
gain_asymmetry,0.0,online_system_id,8,120,0.14167,0.72623,0.34077,0.25951,1.01584,0.20334,0.15396,0.12877,0.87619,0.12058,0.16303,0.34224,-0.50583
gain_asymmetry,0.0,online_system_id,9,120,0.12500,0.72539,0.33482,0.24236,1.02372,0.20311,0.13263,0.12961,0.90595,0.12221,0.15688,0.33570,-0.51792
gain_asymmetry,0.0,oracle_asymmetry_state,0,120,0.15000,0.71871,0.31935,0.25237,1.21608,0.27311,0.18313,0.13629,0.89167,0.12609,0.07032,0.31286,-0.49075
gain_asymmetry,0.0,oracle_asymmetry_state,1,120,0.17500,0.69136,0.29256,0.25591,1.16349,0.26272,0.18269,0.16364,0.85595,0.13513,0.07671,0.29872,-0.43509
gain_asymmetry,0.0,oracle_asymmetry_state,2,120,0.19167,0.69249,0.30446,0.23633,1.19079,0.26314,0.20272,0.16251,0.86161,0.13450,0.07221,0.30457,-0.42477
gain_asymmetry,0.0,oracle_asymmetry_state,3,120,0.17500,0.68038,0.31161,0.22238,1.14246,0.25855,0.23285,0.17462,0.83006,0.14866,0.07448,0.30933,-0.43341
gain_asymmetry,0.0,oracle_asymmetry_state,4,120,0.15833,0.73959,0.35089,0.25116,1.21245,0.28105,0.19603,0.11541,0.86964,0.13068,0.07180,0.33518,-0.50654
gain_asymmetry,0.0,oracle_asymmetry_state,5,120,0.16667,0.70222,0.32113,0.25573,1.17832,0.26684,0.20339,0.15278,0.85298,0.13355,0.07254,0.31530,-0.46455
gain_asymmetry,0.0,oracle_asymmetry_state,6,120,0.15000,0.70473,0.33423,0.24510,1.16717,0.26780,0.17761,0.15027,0.85744,0.13725,0.07667,0.32373,-0.48772
gain_asymmetry,0.0,oracle_asymmetry_state,7,120,0.18333,0.67598,0.29464,0.22071,1.18159,0.25687,0.22708,0.17902,0.82500,0.14100,0.07465,0.30026,-0.41623
gain_asymmetry,0.0,oracle_asymmetry_state,8,120,0.11667,0.69525,0.32619,0.25499,1.16559,0.26420,0.18387,0.15975,0.82738,0.13615,0.07676,0.31755,-0.51264
gain_asymmetry,0.0,oracle_asymmetry_state,9,120,0.15000,0.68878,0.29792,0.23490,1.17203,0.26174,0.20234,0.16622,0.88512,0.13855,0.07281,0.30059,-0.46103
gain_asymmetry,0.0,robust_l1_adaptive_control,0,120,0.02500,0.72896,0.31131,0.27229,0.92874,0.20411,0.11386,0.12604,0.91786,0.10198,0.14049,0.32035,-0.60216
gain_asymmetry,0.0,robust_l1_adaptive_control,1,120,0.06667,0.74277,0.36905,0.27971,0.91875,0.20798,0.12421,0.11223,0.90327,0.10007,0.13922,0.35513,-0.59837
gain_asymmetry,0.0,robust_l1_adaptive_control,2,120,0.10000,0.75596,0.36190,0.24655,0.95623,0.21167,0.12148,0.09904,0.91518,0.09995,0.13544,0.35086,-0.56374
gain_asymmetry,0.0,robust_l1_adaptive_control,3,120,0.09167,0.74147,0.35417,0.24935,0.90724,0.20761,0.16583,0.11353,0.87917,0.10291,0.13449,0.34655,-0.55666
gain_asymmetry,0.0,robust_l1_adaptive_control,4,120,0.09167,0.78665,0.41607,0.26791,0.94662,0.22026,0.13463,0.06835,0.91429,0.09973,0.13709,0.38612,-0.61727
gain_asymmetry,0.0,robust_l1_adaptive_control,5,120,0.11667,0.74457,0.33423,0.29001,0.93794,0.20848,0.12730,0.11043,0.92798,0.09711,0.13616,0.33358,-0.53324
gain_asymmetry,0.0,robust_l1_adaptive_control,6,120,0.07500,0.75249,0.39851,0.26546,0.92922,0.21070,0.13357,0.10251,0.89732,0.09816,0.13911,0.37260,-0.60881
gain_asymmetry,0.0,robust_l1_adaptive_control,7,120,0.13333,0.73463,0.33393,0.24534,0.93244,0.20570,0.16027,0.12037,0.90149,0.10277,0.13421,0.33366,-0.50349
gain_asymmetry,0.0,robust_l1_adaptive_control,8,120,0.07500,0.75173,0.37500,0.26708,0.93286,0.21048,0.12208,0.10327,0.91131,0.09985,0.13122,0.35691,-0.59566
gain_asymmetry,0.0,robust_l1_adaptive_control,9,120,0.14167,0.72489,0.35030,0.24345,0.90322,0.20297,0.16547,0.13011,0.88304,0.10388,0.13939,0.34286,-0.49781
gain_asymmetry,0.0,unscented_kalman_fault_observer,0,120,0.10000,0.74766,0.34851,0.25743,1.10199,0.20934,0.14160,0.10734,0.91488,0.12317,0.12368,0.33980,-0.56543
gain_asymmetry,0.0,unscented_kalman_fault_observer,1,120,0.09167,0.70821,0.31518,0.27689,1.05495,0.19830,0.12524,0.14679,0.88036,0.12596,0.12922,0.32054,-0.53795
gain_asymmetry,0.0,unscented_kalman_fault_observer,2,120,0.10000,0.72803,0.33065,0.25294,1.08965,0.20385,0.13630,0.12697,0.90833,0.12283,0.12087,0.32846,-0.54568
gain_asymmetry,0.0,unscented_kalman_fault_observer,3,120,0.13333,0.68502,0.28661,0.26334,1.03099,0.19180,0.17166,0.16998,0.85744,0.12626,0.12693,0.30246,-0.46572
gain_asymmetry,0.0,unscented_kalman_fault_observer,4,120,0.08333,0.74012,0.34940,0.25598,1.12474,0.20723,0.14172,0.11488,0.92202,0.12316,0.12029,0.33995,-0.58164
gain_asymmetry,0.0,unscented_kalman_fault_observer,5,120,0.14167,0.69012,0.28601,0.27165,1.04784,0.19323,0.19620,0.16488,0.85893,0.12254,0.12961,0.30297,-0.46186
gain_asymmetry,0.0,unscented_kalman_fault_observer,6,120,0.15833,0.71522,0.33958,0.25658,1.07172,0.20026,0.16712,0.13978,0.87946,0.12526,0.12596,0.33468,-0.48574
gain_asymmetry,0.0,unscented_kalman_fault_observer,7,120,0.11667,0.68358,0.28929,0.24442,1.05084,0.19140,0.17643,0.17142,0.86756,0.12803,0.12648,0.30342,-0.48255
gain_asymmetry,0.0,unscented_kalman_fault_observer,8,120,0.10833,0.71342,0.31905,0.27490,1.06366,0.19976,0.13797,0.14158,0.91220,0.12515,0.12358,0.32050,-0.52724
gain_asymmetry,0.0,unscented_kalman_fault_observer,9,120,0.11667,0.72792,0.34077,0.24513,1.05703,0.20382,0.15797,0.12708,0.89345,0.12699,0.12360,0.33527,-0.53031
gain_asymmetry,0.2,control_barrier_fault_tolerant_mpc,0,120,0.08333,0.77083,0.39821,0.29725,0.84672,0.21583,0.10993,0.08417,0.92262,0.08007,0.20171,0.38370,-0.61192
gain_asymmetry,0.2,control_barrier_fault_tolerant_mpc,1,120,0.08333,0.79225,0.43125,0.28939,0.82952,0.22183,0.11492,0.06275,0.91369,0.08295,0.20436,0.40555,-0.63583
gain_asymmetry,0.2,control_barrier_fault_tolerant_mpc,2,120,0.07500,0.81198,0.45357,0.27112,0.82097,0.22735,0.10369,0.04302,0.94554,0.07833,0.20580,0.41810,-0.66264
gain_asymmetry,0.2,control_barrier_fault_tolerant_mpc,3,120,0.05833,0.79171,0.44643,0.29101,0.80799,0.22168,0.11527,0.06329,0.92143,0.08223,0.20884,0.41397,-0.66880
gain_asymmetry,0.2,control_barrier_fault_tolerant_mpc,4,120,0.08333,0.77149,0.42649,0.29019,0.80805,0.21602,0.11064,0.08351,0.89107,0.08248,0.21430,0.40199,-0.62345
gain_asymmetry,0.2,control_barrier_fault_tolerant_mpc,5,120,0.11667,0.76988,0.35685,0.28446,0.84348,0.21557,0.12472,0.08512,0.93006,0.08253,0.20387,0.35959,-0.55257
gain_asymmetry,0.2,control_barrier_fault_tolerant_mpc,6,120,0.04167,0.78130,0.42946,0.27754,0.81097,0.21876,0.09201,0.07370,0.90298,0.08159,0.20661,0.40337,-0.66868
gain_asymmetry,0.2,control_barrier_fault_tolerant_mpc,7,120,0.06667,0.77972,0.39970,0.27522,0.82490,0.21832,0.08930,0.07528,0.93512,0.07932,0.20143,0.38326,-0.62811
gain_asymmetry,0.2,control_barrier_fault_tolerant_mpc,8,120,0.09167,0.74961,0.40030,0.30547,0.79774,0.20989,0.13485,0.10539,0.89226,0.08360,0.21009,0.38572,-0.59340
gain_asymmetry,0.2,control_barrier_fault_tolerant_mpc,9,120,0.12500,0.77224,0.41131,0.29577,0.82648,0.21623,0.14844,0.08276,0.89911,0.08221,0.20375,0.39228,-0.57525
gain_asymmetry,0.2,domain_randomized_policy,0,120,0.05000,0.73835,0.33661,0.37593,0.87052,0.20674,0.10301,0.11665,0.90685,0.09741,0.48400,0.38976,-0.63396
gain_asymmetry,0.2,domain_randomized_policy,1,120,0.04167,0.73977,0.34345,0.38057,0.85373,0.20714,0.09583,0.11523,0.92381,0.09673,0.45026,0.38814,-0.64449
gain_asymmetry,0.2,domain_randomized_policy,2,120,0.05000,0.75848,0.37083,0.33747,0.81866,0.21238,0.09230,0.09652,0.92292,0.09710,0.43794,0.40356,-0.64804
gain_asymmetry,0.2,domain_randomized_policy,3,120,0.07500,0.74644,0.35506,0.37176,0.80111,0.20900,0.10702,0.10856,0.92232,0.09643,0.48060,0.40100,-0.61701
gain_asymmetry,0.2,domain_randomized_policy,4,120,0.05000,0.76081,0.40565,0.34939,0.83908,0.21303,0.10223,0.09419,0.88304,0.09437,0.45957,0.42865,-0.67195
gain_asymmetry,0.2,domain_randomized_policy,5,120,0.05833,0.74624,0.34137,0.35565,0.86471,0.20895,0.10414,0.10876,0.91786,0.09725,0.48251,0.39271,-0.62806
gain_asymmetry,0.2,domain_randomized_policy,6,120,0.02500,0.73465,0.32500,0.34733,0.84109,0.20570,0.08690,0.12035,0.90655,0.09686,0.46717,0.38027,-0.64260
gain_asymmetry,0.2,domain_randomized_policy,7,120,0.05000,0.73135,0.30714,0.35371,0.81526,0.20478,0.09202,0.12365,0.92708,0.09739,0.48697,0.37266,-0.60783
gain_asymmetry,0.2,domain_randomized_policy,8,120,0.07500,0.73157,0.33929,0.38091,0.81663,0.20484,0.10758,0.12343,0.92292,0.09747,0.45165,0.38549,-0.60293
gain_asymmetry,0.2,domain_randomized_policy,9,120,0.06667,0.76112,0.38423,0.37297,0.85643,0.21311,0.11433,0.09388,0.89524,0.09590,0.45880,0.41643,-0.64880
gain_asymmetry,0.2,latent_asymmetry_belief_policy_v5,0,120,0.11667,0.70337,0.31369,0.28306,1.12684,0.19694,0.16066,0.15163,0.88661,0.11199,0.11753,0.31655,-0.51652
gain_asymmetry,0.2,latent_asymmetry_belief_policy_v5,1,120,0.17500,0.69594,0.31518,0.26760,1.10151,0.19486,0.22818,0.15906,0.84256,0.11971,0.12102,0.32096,-0.44951
gain_asymmetry,0.2,latent_asymmetry_belief_policy_v5,2,120,0.11667,0.71847,0.31845,0.26040,1.06698,0.20117,0.17579,0.13653,0.88095,0.12019,0.11704,0.32028,-0.51593
gain_asymmetry,0.2,latent_asymmetry_belief_policy_v5,3,120,0.07500,0.70679,0.30327,0.27667,1.07530,0.19790,0.16874,0.14821,0.90060,0.12106,0.12146,0.31151,-0.54939
gain_asymmetry,0.2,latent_asymmetry_belief_policy_v5,4,120,0.11667,0.73259,0.34821,0.28921,1.09145,0.20513,0.13688,0.12241,0.86548,0.11787,0.11993,0.33913,-0.54414
gain_asymmetry,0.2,latent_asymmetry_belief_policy_v5,5,120,0.10000,0.71578,0.31488,0.25456,1.12387,0.20042,0.17235,0.13922,0.87262,0.11751,0.11034,0.31820,-0.53214
gain_asymmetry,0.2,latent_asymmetry_belief_policy_v5,6,120,0.10000,0.71979,0.34107,0.24355,1.08637,0.20154,0.18165,0.13521,0.87917,0.12061,0.11503,0.33425,-0.54478
gain_asymmetry,0.2,latent_asymmetry_belief_policy_v5,7,120,0.20000,0.68663,0.28155,0.26639,1.07879,0.19226,0.19293,0.16837,0.87530,0.12617,0.11956,0.29845,-0.40150
